股票代號,股票名稱,股數,權重
2330,台灣積體電路製造,588000,13.47
2376,技嘉科技,1215000,4.17
3711,日月光投資控股,706000,3.95
4904,遠傳電信,3832000,3.79
2412,中華電信,2828000,3.7
2395,研華,444000,3.0
2454,聯發科技,67000,2.81
6669,緯穎科技服務,114036,2.78
2383,台光電子材料,52000,2.68
2317,鴻海精密工業,1021000,2.48
6442,光紅建聖,140000,2.33
3037,欣興電子,252000,2.16
3661,世芯電子,53000,2.13
7750,新代科技,92000,2.11
1504,東元電機,2904000,1.99
2345,智邦科技,97000,1.94
3665,貿聯控股（BizLink Holding In,94000,1.92
2377,微星科技,1213000,1.86
2308,台達電子工業,105000,1.82
3017,奇鋐科技,52000,1.76
6446,藥華醫藥,138000,1.72
2610,中華航空,8783000,1.71
2603,長榮海運,726000,1.61
2327,國巨,295000,1.58
3491,昇達科技,107000,1.53
2881,富邦金融控股,1004000,1.44
2891,中國信託金融控股,2178000,1.42
6488,環球晶圓,143000,1.33
8046,南亞電路板,125000,1.25
1216,統一企業,1657000,1.19
7769,鴻勁精密,18000,1.02
2027,大成不銹鋼工業,2097000,1.0
3653,健策精密工業,18000,1.0
2303,聯華電子,804000,0.99
6187,萬潤科技,77000,0.95
8996,高力熱處理工業,76000,0.94
6147,頎邦科技,517000,0.9
2360,致茂電子,43000,0.83
1301,台灣塑膠工業,1103000,0.69
3081,聯亞光電工業,22000,0.66
2408,南亞科技,105000,0.49
2344,華邦電子,243000,0.4
3131,弘塑科技,12000,0.27
2059,川湖科技,1000,0.13
3008,大立光電,1000,0.07
8299,群聯電子,1000,0.02
3189,景碩科技,1000,0.01
3105,穩懋半導體,2000,0.01
2368,金像電子（股）公司,1000,0.01
3036,文曄科技,1000,0.0
