股票代號,股票名稱,股數,權重
2330,台灣積體電路製造,714000,17.29
2376,技嘉科技,1170000,4.21
2027,大成不銹鋼工業,8199000,3.76
4904,遠傳電信,3304000,3.66
2412,中華電信,2513000,3.64
2059,川湖科技,41000,3.5
6442,光紅建聖,255000,3.49
3008,大立光電,79000,3.33
3036,文曄科技,1533000,3.21
6187,萬潤科技,300000,3.2
6147,頎邦科技,1656000,2.64
3661,世芯電子,73000,2.6
2303,聯華電子,1950000,2.53
2383,台光電子材料,48000,2.38
2327,國巨,361000,2.32
4958,臻鼎科技控股,443000,2.15
2345,智邦科技,92000,2.12
2408,南亞科技,470000,2.11
3081,聯亞光電工業,83000,1.54
6446,藥華醫藥,122000,1.5
2395,研華,249000,1.48
3131,弘塑科技,49000,1.4
3653,健策精密工業,32000,1.16
2454,聯發科技,30000,1.14
3293,鈊象電子,146000,1.08
2308,台達電子工業,59000,1.07
1216,統一企業,1303000,1.03
2344,華邦電子,611000,1.01
8299,群聯電子,53000,0.99
3665,貿聯控股（BizLink Holding In,43000,0.95
2368,金像電子（股）公司,98000,0.9
6669,緯穎科技服務,15000,0.89
3711,日月光投資控股,125000,0.78
2049,上銀科技,175000,0.58
3105,穩懋半導體,149000,0.54
8046,南亞電路板,48000,0.53
2891,中國信託金融控股,771000,0.5
2881,富邦金融控股,363000,0.49
2360,致茂電子,22000,0.48
3017,奇鋐科技,17000,0.42
3037,欣興電子,40000,0.35
6223,旺矽科技,5000,0.29
6415,矽力杰,63000,0.29
7769,鴻勁精密,4000,0.25
3529,力旺電子,10000,0.25
8996,高力熱處理工業,23000,0.24
1802,台灣玻璃工業,393000,0.21
6488,環球晶圓,16000,0.18
2317,鴻海精密工業,64000,0.17
3189,景碩科技,2000,0.01
