股票代號,股票名稱,股數,權重
2330,台灣積體電路製造,971000,23.66
2376,技嘉科技,1064000,3.58
2395,研華,580000,3.09
2059,川湖科技,37000,2.98
6442,光紅建聖,225000,2.98
3008,大立光電,68000,2.92
3661,世芯電子,73000,2.74
4958,臻鼎科技控股,413000,2.62
3036,文曄科技,1242000,2.55
6187,萬潤科技,225000,2.23
6147,頎邦科技,1147000,2.15
2345,智邦科技,92000,2.11
2383,台光電子材料,41000,2.05
4904,遠傳電信,2019000,1.93
2412,中華電信,1431000,1.92
2303,聯華電子,1204000,1.83
3131,弘塑科技,58000,1.78
2408,南亞科技,382000,1.72
2360,致茂電子,90000,1.65
2344,華邦電子,851000,1.41
3017,奇鋐科技,62000,1.32
3081,聯亞光電工業,67000,1.3
6223,旺矽科技,20000,1.28
8299,群聯電子,61000,1.26
8046,南亞電路板,95000,1.23
2454,聯發科技,33000,1.22
3293,鈊象電子,156000,1.12
2368,金像電子（股）公司,108000,1.1
2308,台達電子工業,59000,1.1
1216,統一企業,1303000,1.03
3653,健策精密工業,32000,0.99
1802,台灣玻璃工業,1366000,0.86
2049,上銀科技,266000,0.85
3711,日月光投資控股,125000,0.81
6669,緯穎科技服務,15000,0.74
7769,鴻勁精密,11000,0.71
8996,高力熱處理工業,59000,0.7
2881,富邦金融控股,511000,0.64
3529,力旺電子,25000,0.61
6488,環球晶圓,40000,0.61
6505,台塑石化,867000,0.58
3105,穩懋半導體,149000,0.57
2027,大成不銹鋼工業,1404000,0.55
2891,中國信託金融控股,771000,0.5
6415,矽力杰,98000,0.49
3665,貿聯控股（BizLink Holding In,13000,0.23
6805,富世達,14000,0.19
2317,鴻海精密工業,64000,0.15
3037,欣興電子,6000,0.05
3189,景碩科技,2000,0.02
