股票代號,股票名稱,股數,權重
2330,台灣積體電路製造,588000,13.51
2376,技嘉科技,1215000,4.03
4904,遠傳電信,3832000,3.66
2412,中華電信,2828000,3.64
6669,緯穎科技服務,53000,3.62
2345,智邦科技,138000,2.78
3711,日月光投資控股,435000,2.56
2454,聯發科技,67000,2.53
2383,台光電子材料,47000,2.45
3017,奇鋐科技,76000,2.42
1504,東元電機,3473000,2.39
7750,新代科技,108000,2.36
2327,國巨,383000,2.17
3037,欣興電子,202000,2.13
3661,世芯電子,53000,2.05
3665,貿聯控股（BizLink Holding In,95000,2.04
6446,藥華醫藥,138000,2.02
2027,大成不銹鋼工業,4181000,1.92
7769,鴻勁精密,31000,1.91
2308,台達電子工業,105000,1.82
2610,中華航空,8783000,1.7
2603,長榮海運,726000,1.6
1301,台灣塑膠工業,2612000,1.55
3491,昇達科技,107000,1.53
2317,鴻海精密工業,629000,1.51
3653,健策精密工業,27000,1.48
8046,南亞電路板,125000,1.47
6187,萬潤科技,110000,1.43
8996,高力熱處理工業,113000,1.36
3105,穩懋半導體,326000,1.36
1216,統一企業,1657000,1.19
6442,光紅建聖,74000,1.13
3008,大立光電,16000,1.07
2408,南亞科技,193000,0.99
3081,聯亞光電工業,31000,0.97
2059,川湖科技,7000,0.95
2395,研華,146000,0.93
6147,頎邦科技,517000,0.9
3036,文曄科技,475000,0.88
2344,華邦電子,243000,0.42
8299,群聯電子,20000,0.41
3131,弘塑科技,12000,0.28
2881,富邦金融控股,154000,0.21
2303,聯華電子,171000,0.21
4958,臻鼎科技控股,46000,0.21
2368,金像電子（股）公司,19000,0.2
2891,中國信託金融控股,306000,0.19
2360,致茂電子,5000,0.1
6488,環球晶圓,10000,0.09
3189,景碩科技,2000,0.02
