股票代號,股票名稱,股數,權重
2330,台灣積體電路製造,905000,21.83
2376,技嘉科技,1064000,3.64
2059,川湖科技,41000,3.41
6442,光紅建聖,233000,3.19
2395,研華,580000,3.13
3008,大立光電,68000,2.87
4904,遠傳電信,2538000,2.75
6505,台塑石化,3200000,2.74
2412,中華電信,1885000,2.74
3661,世芯電子,73000,2.68
3036,文曄科技,1242000,2.47
4958,臻鼎科技控股,443000,2.43
6187,萬潤科技,225000,2.31
2383,台光電子材料,48000,2.27
6147,頎邦科技,1147000,2.16
2345,智邦科技,92000,2.02
2408,南亞科技,470000,1.96
8299,群聯電子,99000,1.86
2303,聯華電子,1204000,1.83
2027,大成不銹鋼工業,3884000,1.66
2344,華邦電子,851000,1.39
3131,弘塑科技,38000,1.17
1216,統一企業,1303000,1.1
2360,致茂電子,56000,1.09
2308,台達電子工業,59000,1.08
3653,健策精密工業,32000,1.08
2454,聯發科技,30000,1.06
3293,鈊象電子,146000,1.05
3017,奇鋐科技,44000,1.02
2368,金像電子（股）公司,98000,0.96
3081,聯亞光電工業,59000,0.92
2049,上銀科技,266000,0.86
1802,台灣玻璃工業,1366000,0.81
3711,日月光投資控股,125000,0.81
8046,南亞電路板,64000,0.78
6223,旺矽科技,13000,0.77
6669,緯穎科技服務,15000,0.73
7769,鴻勁精密,11000,0.7
2881,富邦金融控股,511000,0.67
8996,高力熱處理工業,59000,0.63
3529,力旺電子,25000,0.62
3105,穩懋半導體,149000,0.52
6488,環球晶圓,40000,0.52
2891,中國信託金融控股,771000,0.5
3037,欣興電子,40000,0.33
6415,矽力杰,63000,0.29
3665,貿聯控股（BizLink Holding In,13000,0.24
6805,富世達,14000,0.2
2317,鴻海精密工業,64000,0.16
3189,景碩科技,2000,0.01
