股票代號,股票名稱,股數,權重
2330,台灣積體電路製造,588000,13.57
2376,技嘉科技,1215000,4.11
3711,日月光投資控股,706000,4.01
6669,緯穎科技服務,167036,3.99
4904,遠傳電信,3832000,3.83
2412,中華電信,2828000,3.77
2454,聯發科技,67000,2.81
2383,台光電子材料,52000,2.66
6442,光紅建聖,140000,2.39
3037,欣興電子,252000,2.25
3661,世芯電子,53000,2.07
2395,研華,313000,2.04
2027,大成不銹鋼工業,4181000,2.03
1504,東元電機,2904000,1.99
2345,智邦科技,97000,1.96
7750,新代科技,92000,1.95
3665,貿聯控股（BizLink Holding In,94000,1.91
6446,藥華醫藥,138000,1.8
2308,台達電子工業,105000,1.78
2610,中華航空,8783000,1.74
2603,長榮海運,726000,1.67
3017,奇鋐科技,52000,1.66
2317,鴻海精密工業,629000,1.5
2327,國巨,295000,1.46
3491,昇達科技,107000,1.45
2881,富邦金融控股,1004000,1.42
2891,中國信託金融控股,2178000,1.42
8046,南亞電路板,125000,1.3
6488,環球晶圓,143000,1.28
1216,統一企業,1657000,1.21
7769,鴻勁精密,18000,1.02
3653,健策精密工業,18000,0.98
2303,聯華電子,804000,0.97
6187,萬潤科技,77000,0.97
6147,頎邦科技,517000,0.94
8996,高力熱處理工業,76000,0.87
3105,穩懋半導體,203000,0.87
2360,致茂電子,43000,0.84
1301,台灣塑膠工業,1103000,0.7
3081,聯亞光電工業,22000,0.66
2408,南亞科技,105000,0.48
2344,華邦電子,243000,0.4
3131,弘塑科技,12000,0.27
4958,臻鼎科技控股,46000,0.21
2368,金像電子（股）公司,19000,0.2
8299,群聯電子,9000,0.17
2059,川湖科技,1000,0.13
3008,大立光電,1000,0.07
3036,文曄科技,27000,0.05
3189,景碩科技,2000,0.01
