股票代號,股票名稱,股數,權重
2330,台灣積體電路製造,1144000,24.92
3653,健策精密工業,85000,4.16
8046,南亞電路板,512000,3.98
3665,貿聯控股（BizLink Holding In,154000,3.91
6789,采鈺科技,725000,3.35
3105,穩懋半導體,559000,3.23
2308,台達電子工業,160000,3.16
6805,富世達,155000,3.11
6223,旺矽科技,55000,3.07
3017,奇鋐科技,114000,2.94
3189,景碩科技,659000,2.77
2454,聯發科技,118000,2.44
2360,致茂電子,100000,2.42
2345,智邦科技,107000,2.38
2368,金像電子（股）公司,175000,2.21
3529,力旺電子,49000,2.14
3533,嘉澤端子工業,66000,1.76
8299,群聯電子,92000,1.55
2383,台光電子材料,37000,1.51
2344,華邦電子,1579000,1.49
6442,光紅建聖,64000,1.48
3661,世芯電子,39000,1.47
7769,鴻勁精密,28000,1.35
2059,川湖科技,34000,1.33
8996,高力熱處理工業,96000,1.26
6515,穎崴科技,10000,1.11
2412,中華電信,684000,1.01
1477,聚陽實業,433000,1.0
6669,緯穎科技服務,19000,0.78
6781,AES Holding Co Ltd,69000,0.77
3711,日月光投資控股,159000,0.75
4749,新應材,76000,0.73
2408,南亞科技,265000,0.6
2395,研華,128000,0.5
8210,勤誠興業,40000,0.44
3037,欣興電子,53000,0.37
1216,統一企業,455000,0.36
6488,環球晶圓,65000,0.35
3293,鈊象電子,42000,0.35
2317,鴻海精密工業,143000,0.32
2881,富邦金融控股,335000,0.32
3264,欣銓科技,165000,0.3
4904,遠傳電信,233000,0.24
4958,臻鼎科技控股,77000,0.23
6239,力成科技,98000,0.22
2891,中國信託金融控股,266000,0.15
1605,華新麗華,350000,0.12
6415,矽力杰,32000,0.11
2382,廣達電腦,28000,0.1
1519,華城電機,8000,0.07
