股票代號,股票名稱,股數,權重
2330,台灣積體電路製造,583000,8.38
2308,台達電子工業,377000,5.33
2383,台光電子材料,120000,3.42
2345,智邦科技,208000,3.21
2454,聯發科技,188000,3.03
3017,奇鋐科技,157000,2.97
2317,鴻海精密工業,1905000,2.95
7769,鴻勁精密,86000,2.86
2382,廣達電腦,1213000,2.85
6515,穎崴科技,37000,2.78
2368,金像電子（股）公司,299000,2.62
6669,緯穎科技服務,83000,2.53
3653,健策精密工業,66000,2.5
2360,致茂電子,169000,2.41
6223,旺矽科技,71000,2.4
3665,貿聯控股（BizLink Holding In,130336,2.34
2408,南亞科技,1510000,2.32
2059,川湖科技,82000,2.26
5274,信驊科技,20000,2.26
8210,勤誠興業,268000,1.96
8299,群聯電子,150000,1.87
2344,華邦電子,2892000,1.84
3711,日月光投資控股,536000,1.75
6805,富世達,111000,1.55
6274,台燿科技,222000,1.52
3231,緯創資通,1470000,1.48
6584,南俊國際,260000,1.47
2891,中國信託金融控股,3891000,1.46
8996,高力熱處理工業,165000,1.38
2884,玉山金融控股,5569622,1.29
3443,創意電子,50000,1.29
2881,富邦金融控股,2057575,1.27
6831,邁科科技,314000,1.2
1519,華城電機,176000,1.13
6442,光紅建聖,71000,1.12
3036,文曄科技,693000,1.04
6510,中華精測科技,35000,1.03
3264,欣銓科技,695000,1.02
3533,嘉澤端子工業,54000,1.0
5434,崇越科技,294000,0.89
1590,亞德客國際集團,91000,0.85
3044,健鼎科技,253000,0.82
5234,達興材料,244000,0.78
3293,鈊象電子,129000,0.71
5904,寶雅國際,181450,0.7
1477,聚陽實業,369000,0.57
2449,京元電子,232000,0.47
2376,技嘉科技,225000,0.45
2548,華固建設,470000,0.43
4915,致伸科技,547000,0.29
