股票代號,股票名稱,股數,權重
2330,台積電,770000,8.64
2454,聯發科,517000,8.3
2383,台光電,293000,6.76
2308,台達電,571000,5.57
3037,欣興,1138000,4.74
2360,致茂,413000,4.32
2368,金像電,627000,4.1
6669,緯穎,140000,3.49
2345,智邦,260000,3.16
2059,川湖,137000,3.1
5274,信  驊,34000,2.76
3017,奇鋐,221000,2.69
3044,健鼎,1034000,2.43
3036,文曄,1497000,2.02
6223,旺矽,69000,2.01
2408,南亞科,1218000,1.7
8210,勤  誠,250000,1.69
4958,臻鼎-KY,792000,1.65
2357,華碩,481000,1.57
6285,啟  碁,1030000,1.53
2376,技嘉,919000,1.43
1590,亞德客-KY,193000,1.41
6147,頎邦,1234000,1.27
2327,國巨,480000,1.21
6488,環球晶,348000,1.18
2885,元大金,4012000,1.12
3665,貿聯-KY,107000,1.08
2891,中信金,3533000,1.0
2382,廣達,664000,0.98
1519,華  城,235000,0.94
3081,聯  亞,69000,0.87
6187,萬  潤,152000,0.86
8069,元太,705000,0.8
3702,大聯大,1416000,0.78
1303,南亞,1840000,0.77
2313,華通,544000,0.71
2404,漢唐,126000,0.66
3131,弘  塑,42000,0.55
6278,台表科,476000,0.52
3293,鈊  象,133000,0.49
4749,新應材,90000,0.45
2881,富邦金,817000,0.4
5434,崇越,200000,0.4
6715,嘉  基,140000,0.34
1717,長興,907000,0.34
6121,新  普,178000,0.34
3374,精  材,271000,0.33
2385,群光,338000,0.21
6683,雍智科技,24000,0.2
