股票代號,股票名稱,股數,權重
2454,聯發科,465000,8.85
2330,台積電,770000,8.01
2383,台光電,332000,7.51
2308,台達電,571000,6.17
3037,欣興,1211000,5.64
2360,致茂,413000,4.6
6669,緯穎,140000,3.37
6488,環球晶,748000,3.35
2059,川湖,137000,3.06
5274,信  驊,34000,2.85
2345,智邦,260000,2.79
3017,奇鋐,221000,2.6
3044,健鼎,1034000,2.38
2368,金像電,382000,2.23
2327,國巨,660000,2.15
3036,文曄,1497000,1.91
2408,南亞科,1218000,1.87
6223,旺矽,69000,1.82
4958,臻鼎-KY,792000,1.8
6147,頎邦,1234000,1.67
2357,華碩,481000,1.62
8210,勤  誠,250000,1.51
2376,技嘉,919000,1.5
6285,啟  碁,1030000,1.45
3081,聯  亞,105000,1.21
1590,亞德客-KY,193000,1.19
2885,元大金,4012000,1.06
2382,廣達,664000,0.99
3665,貿聯-KY,107000,0.99
3711,日月光投控,358000,0.97
2891,中信金,3533000,0.94
1519,華  城,235000,0.91
1303,南亞,1840000,0.8
6187,萬  潤,152000,0.75
3702,大聯大,1416000,0.73
8069,元太,705000,0.69
2313,華通,544000,0.68
2404,漢唐,126000,0.64
3131,弘  塑,42000,0.64
6278,台表科,476000,0.46
3293,鈊  象,133000,0.44
4749,新應材,90000,0.43
5434,崇越,200000,0.4
2881,富邦金,817000,0.4
1717,長興,907000,0.33
3374,精  材,271000,0.31
6121,新  普,178000,0.31
6715,嘉  基,140000,0.27
2385,群光,338000,0.2
6239,力成,25000,0.04
