股票代號,股票名稱,股數,權重
2330,台積電,958000,8.85
2454,聯發科,440000,5.98
2383,台光電,281000,5.09
6488,環球晶,853000,4.27
2360,致茂,544000,4.06
3017,奇鋐,457000,4.05
6223,旺矽,171000,3.86
6669,緯穎,203000,3.78
2059,川湖,108000,3.44
3037,欣興,1071000,3.43
2308,台達電,446000,3.13
3665,貿聯-KY,331000,2.36
3443,創意,136000,2.1
5274,信  驊,37400,1.95
2408,南亞科,1218000,1.94
2345,智邦,227000,1.91
2303,聯電,2962000,1.72
3044,健鼎,1034000,1.66
2327,國巨,581000,1.64
3711,日月光投控,608000,1.51
6187,萬  潤,349000,1.37
2357,華碩,481000,1.36
2376,技嘉,919000,1.2
8046,南電,258000,1.2
6510,精  測,114000,1.19
3036,文曄,1497000,1.14
8210,勤  誠,250000,1.1
2885,元大金,4012000,1.05
1590,亞德客-KY,193000,0.98
6505,台塑化,2995000,0.98
2368,金像電,260000,0.97
2313,華通,1107336,0.95
5347,世界先進,1351000,0.92
6147,頎邦,1234000,0.89
2382,廣達,664000,0.87
3211,順  達,549000,0.85
4958,臻鼎-KY,398000,0.84
3653,健策,63000,0.82
3231,緯創,1401000,0.79
2404,漢唐,126000,0.59
1303,南亞,615000,0.49
3090,日電貿,592000,0.46
5434,崇越,200000,0.45
2881,富邦金,817000,0.41
6442,光  聖,77000,0.4
3374,精  材,271000,0.39
3293,鈊  象,133000,0.37
2481,強  茂,565000,0.35
7769,鴻  勁,13000,0.32
6121,新  普,178000,0.27
6715,嘉  基,140000,0.22
3167,大  量,61000,0.19
2385,群光,338000,0.14
8150,南茂,236000,0.11
9939,宏全,120000,0.06
6139,亞  翔,12000,0.04
6239,力成,25000,0.03
