股票代號,股票名稱,股數,權重
2330,台積電,958000,8.6
2454,聯發科,440000,6.3
2383,台光電,291000,5.28
2360,致茂,665000,5.28
6669,緯穎,203000,4.44
3037,欣興,1336000,4.28
3017,奇鋐,457000,4.15
6223,旺矽,171000,3.73
6488,環球晶,853000,3.35
2059,川湖,113000,3.34
2308,台達電,446000,3.04
3665,貿聯-KY,354000,2.98
3443,創意,190000,2.95
5274,信  驊,52400,2.95
6187,萬  潤,596000,2.14
2345,智邦,227000,1.92
2408,南亞科,1218000,1.86
3044,健鼎,1034000,1.55
2327,國巨,581000,1.42
3711,日月光投控,608000,1.42
2357,華碩,481000,1.42
6510,精  測,132000,1.31
2376,技嘉,919000,1.24
3036,文曄,1497000,1.17
8046,南電,260000,1.1
1590,亞德客-KY,193000,1.05
4958,臻鼎-KY,542000,1.0
6505,台塑化,2995000,0.98
2303,聯電,2006000,0.98
2885,元大金,4012000,0.97
3231,緯創,1401000,0.96
2317,鴻海,960000,0.93
3008,大立光,61000,0.91
2313,華通,1107336,0.85
2382,廣達,664000,0.83
3653,健策,63000,0.83
5347,世界先進,1351000,0.81
3211,順  達,549000,0.8
6147,頎邦,1234000,0.74
6442,光  聖,112000,0.57
2404,漢唐,126000,0.54
5434,崇越,200000,0.42
1303,南亞,615000,0.42
2881,富邦金,817000,0.4
3374,精  材,271000,0.38
3090,日電貿,592000,0.37
3293,鈊  象,133000,0.36
7769,鴻  勁,13000,0.3
6121,新  普,178000,0.26
6715,嘉  基,140000,0.23
3167,大  量,61000,0.14
2385,群光,338000,0.14
9939,宏全,180000,0.09
8150,南茂,236000,0.08
6139,亞  翔,12000,0.04
6239,力成,25000,0.03
