股票代號,股票名稱,股數,權重
2330,台積電,770000,8.42
2454,聯發科,517000,8.37
2383,台光電,272000,6.39
2308,台達電,571000,6.16
2360,致茂,413000,4.55
5274,信  驊,52000,4.41
3037,欣興,1028000,4.36
2368,金像電,627000,4.31
2408,南亞科,2526000,3.43
2059,川湖,137000,3.14
2345,智邦,244000,2.96
3665,貿聯-KY,214000,2.82
3017,奇鋐,221000,2.53
3044,健鼎,1034000,2.45
6669,緯穎,81000,1.87
3653,健策,96000,1.76
6223,旺矽,69000,1.64
4958,臻鼎-KY,792000,1.6
8210,勤  誠,250000,1.53
1590,亞德客-KY,193000,1.36
2376,技嘉,919000,1.34
6488,環球晶,348000,1.31
2449,京元電子,755000,1.21
6147,頎邦,1234000,1.12
2382,廣達,664000,1.08
2885,元大金,4012000,1.07
3036,文曄,997000,1.03
1519,華  城,235000,0.99
2891,中信金,3533000,0.94
2357,華碩,301000,0.91
6187,萬  潤,152000,0.81
1303,南亞,1840000,0.79
6274,台  燿,112000,0.77
7750,新  代,58000,0.72
2313,華通,544000,0.64
3131,弘  塑,42000,0.62
2404,漢唐,126000,0.59
6285,啟  碁,481000,0.58
3163,波若威,98000,0.5
3293,鈊  象,133000,0.45
5434,崇越,200000,0.4
2881,富邦金,817000,0.37
1717,長興,907000,0.34
6121,新  普,178000,0.31
6715,嘉  基,140000,0.31
6683,雍智科技,24000,0.27
3374,精  材,271000,0.26
2385,群光,338000,0.21
