股票代號,股票名稱,股數,權重
2330,台積電,958000,8.55
2360,致茂,665000,4.95
2454,聯發科,384000,4.91
2383,台光電,291000,4.84
6669,緯穎,203000,4.23
3017,奇鋐,457000,3.88
3037,欣興,1336000,3.73
6223,旺矽,171000,3.32
2059,川湖,113000,3.28
3665,貿聯-KY,354000,3.0
6488,環球晶,853000,2.99
5274,信  驊,52400,2.74
2308,台達電,446000,2.71
3443,創意,190000,2.54
3653,健策,175000,2.35
6187,萬  潤,596000,2.15
3008,大立光,123000,1.92
2345,智邦,227000,1.76
2408,南亞科,1119000,1.61
2885,元大金,6026000,1.52
2357,華碩,481000,1.49
3044,健鼎,1034000,1.42
3711,日月光投控,608000,1.23
3036,文曄,1497000,1.12
2891,中信金,3875000,0.97
3231,緯創,1401000,0.96
8046,南電,260000,0.93
2317,鴻海,960000,0.92
6505,台塑化,2995000,0.91
4958,臻鼎-KY,542000,0.89
2382,廣達,664000,0.83
6510,精  測,82000,0.79
2313,華通,1107336,0.77
5347,世界先進,1351000,0.73
3211,順  達,549000,0.69
6442,光  聖,112000,0.5
2881,富邦金,817000,0.41
5434,崇越,200000,0.4
3293,鈊  象,133000,0.4
1303,南亞,615000,0.35
3374,精  材,271000,0.31
3090,日電貿,592000,0.3
7769,鴻  勁,13000,0.27
6121,新  普,178000,0.25
6715,嘉  基,140000,0.18
2385,群光,338000,0.14
9939,宏全,180000,0.09
8150,南茂,236000,0.07
6239,力成,25000,0.02
2303,聯電,54000,0.02
