股票代號,股票名稱,股數,權重
2330,台積電,1025000,8.47
2454,聯發科,384000,5.23
2383,台光電,291000,5.05
2360,致茂,677000,4.63
3017,奇鋐,487000,4.33
6669,緯穎,203000,4.19
3037,欣興,1336000,4.03
6223,旺矽,171000,3.46
2059,川湖,113000,3.4
5274,信  驊,52400,2.92
3443,創意,190000,2.77
3665,貿聯-KY,354000,2.59
6488,環球晶,853000,2.58
2308,台達電,446000,2.46
3653,健策,178000,2.34
6187,萬  潤,596000,2.09
2345,智邦,227000,1.85
3008,大立光,123000,1.7
2408,南亞科,1119000,1.55
2885,元大金,6026000,1.43
3044,健鼎,1034000,1.35
2357,華碩,481000,1.34
3711,日月光投控,608000,1.29
3036,文曄,1497000,1.07
3529,力旺,122000,1.02
3231,緯創,1401000,0.91
2891,中信金,3875000,0.88
2449,京元電子,1071000,0.87
8046,南電,260000,0.86
6239,力成,1030000,0.86
2317,鴻海,960000,0.85
7769,鴻  勁,34000,0.76
2313,華通,1107336,0.72
5347,世界先進,1351000,0.71
6505,台塑化,2995000,0.71
2382,廣達,664000,0.69
3211,順  達,549000,0.59
6442,光  聖,112000,0.5
2881,富邦金,817000,0.37
3293,鈊  象,133000,0.36
1303,南亞,615000,0.35
5434,崇越,200000,0.35
6510,精  測,32000,0.3
3374,精  材,271000,0.29
3090,日電貿,592000,0.28
6121,新  普,178000,0.22
6715,嘉  基,140000,0.17
2385,群光,338000,0.12
9939,宏全,180000,0.08
2303,聯電,54000,0.02
4958,臻鼎-KY,8000,0.01
