股票代號,股票名稱,股數,權重
2330,台積電,1025000,8.23
2454,聯發科,470000,6.55
2383,台光電,291000,5.46
3017,奇鋐,487000,5.14
6223,旺矽,238000,5.1
3037,欣興,1479000,4.88
2059,川湖,113000,4.56
2360,致茂,541000,4.1
3653,健策,247000,3.78
6669,緯穎,186000,3.72
3443,創意,190000,3.47
6488,環球晶,911000,3.08
5274,信  驊,52400,3.02
2308,台達電,446000,2.77
3665,貿聯-KY,354000,2.57
6187,萬  潤,596000,2.5
3008,大立光,154000,2.37
2408,南亞科,1119000,1.9
2345,智邦,227000,1.7
3044,健鼎,1034000,1.69
3036,文曄,2309000,1.64
2885,元大金,6026000,1.39
2449,京元電子,1644000,1.37
2368,金像電,353000,1.18
6274,台  燿,208000,1.1
3529,力旺,122000,1.09
8046,南電,260000,1.04
6239,力成,1030000,0.96
7750,新  代,122000,0.95
6442,光  聖,163000,0.84
2317,鴻海,960000,0.83
3211,順  達,618000,0.83
2313,華通,1107336,0.77
7769,鴻  勁,34000,0.76
5347,世界先進,1351000,0.73
2881,富邦金,1699000,0.72
2382,廣達,664000,0.71
6505,台塑化,2995000,0.69
4979,華星光,293000,0.54
6515,穎崴,21000,0.47
1303,南亞,615000,0.38
5434,崇越,200000,0.35
3090,日電貿,592000,0.34
3293,鈊  象,133000,0.33
3374,精  材,271000,0.29
6121,新  普,178000,0.25
6715,嘉  基,140000,0.18
9939,宏全,180000,0.08
2303,聯電,54000,0.02
