股票代號,股票名稱,股數,權重
2330,台積電,958000,8.99
2454,聯發科,440000,6.71
2383,台光電,281000,5.78
6223,旺矽,171000,4.7
6488,環球晶,853000,4.47
6669,緯穎,203000,3.97
3037,欣興,1071000,3.64
3017,奇鋐,398000,3.63
2059,川湖,108000,3.46
2308,台達電,446000,3.26
2327,國巨,898000,3.14
2360,致茂,404000,2.86
3665,貿聯-KY,331000,2.4
3443,創意,136000,2.29
2345,智邦,227000,2.18
2408,南亞科,1218000,2.06
5274,信  驊,37400,1.98
5347,世界先進,2701000,1.81
3044,健鼎,1034000,1.8
2303,聯電,2962000,1.79
3711,日月光投控,608000,1.6
6187,萬  潤,349000,1.42
2357,華碩,481000,1.28
6510,精  測,114000,1.26
3036,文曄,1497000,1.23
2376,技嘉,919000,1.2
8210,勤  誠,250000,1.14
2368,金像電,260000,1.09
2885,元大金,4012000,1.06
6147,頎邦,1234000,1.04
3211,順  達,549000,0.97
2382,廣達,664000,0.96
1590,亞德客-KY,193000,0.96
2313,華通,1092000,0.95
6515,穎崴,27000,0.81
3231,緯創,1401000,0.79
3653,健策,63000,0.78
6274,台  燿,122000,0.74
6285,啟  碁,730000,0.74
3090,日電貿,602000,0.67
2404,漢唐,126000,0.59
2481,強  茂,565000,0.47
6442,光  聖,77000,0.44
1303,南亞,615000,0.43
5434,崇越,200000,0.4
2881,富邦金,817000,0.4
3293,鈊  象,133000,0.38
3374,精  材,271000,0.38
7769,鴻  勁,13000,0.34
8046,南電,66000,0.31
6121,新  普,178000,0.29
6715,嘉  基,140000,0.21
2472,立隆電,108000,0.16
2385,群光,338000,0.14
8150,南茂,236000,0.11
6139,亞  翔,12000,0.04
6239,力成,25000,0.03
