股票代號,股票名稱,股數,權重
2454,聯發科,440000,8.54
2330,台積電,770000,8.23
2383,台光電,332000,8.04
2308,台達電,522000,5.36
2360,致茂,404000,4.2
2059,川湖,137000,4.17
3037,欣興,850000,3.45
6669,緯穎,140000,3.26
5274,信  驊,34000,2.84
2345,智邦,260000,2.81
6488,環球晶,748000,2.79
2327,國巨,660000,2.64
3017,奇鋐,221000,2.45
2368,金像電,382000,2.44
3044,健鼎,1034000,2.38
6223,旺矽,69000,2.0
2408,南亞科,1218000,1.97
2357,華碩,481000,1.79
8210,勤  誠,250000,1.71
3036,文曄,1497000,1.65
2376,技嘉,919000,1.48
6285,啟  碁,1030000,1.33
6147,頎邦,1234000,1.3
2885,元大金,4012000,1.17
2382,廣達,664000,1.17
1590,亞德客-KY,193000,1.16
2891,中信金,3533000,1.13
3665,貿聯-KY,107000,1.1
3653,健策,63000,1.08
2303,聯電,1689000,1.0
3711,日月光投控,358000,0.93
1519,華  城,235000,0.86
6274,台  燿,122000,0.86
1303,南亞,1840000,0.85
6187,萬  潤,152000,0.74
3702,大聯大,1416000,0.73
2404,漢唐,126000,0.72
2313,華通,544000,0.71
3131,弘  塑,42000,0.61
6515,穎崴,12000,0.5
3443,創意,25000,0.49
2881,富邦金,817000,0.49
3293,鈊  象,133000,0.48
7769,鴻  勁,13000,0.44
5434,崇越,200000,0.43
4749,新應材,90000,0.39
6121,新  普,178000,0.35
3090,日電貿,278000,0.31
3374,精  材,271000,0.29
6715,嘉  基,140000,0.25
2385,群光,338000,0.22
6239,力成,25000,0.04
