股票代號,股票名稱,股數,權重
2454,聯發科,517000,9.88
2383,台光電,332000,8.23
2330,台積電,770000,8.01
2308,台達電,571000,5.89
3037,欣興,1138000,5.07
2360,致茂,413000,4.57
6669,緯穎,140000,3.54
2059,川湖,137000,3.07
2345,智邦,260000,2.97
5274,信  驊,34000,2.71
3017,奇鋐,221000,2.56
2368,金像電,382000,2.45
3044,健鼎,1034000,2.3
2327,國巨,660000,2.05
3036,文曄,1497000,2.03
6223,旺矽,69000,1.93
4958,臻鼎-KY,792000,1.89
2408,南亞科,1218000,1.62
8210,勤  誠,250000,1.62
2357,華碩,481000,1.54
2376,技嘉,919000,1.39
3081,聯  亞,105000,1.38
6285,啟  碁,1030000,1.38
6147,頎邦,1234000,1.32
1590,亞德客-KY,193000,1.26
6488,環球晶,348000,1.23
3665,貿聯-KY,107000,1.15
2885,元大金,4012000,1.01
2382,廣達,664000,0.95
2891,中信金,3533000,0.91
1519,華  城,235000,0.88
6187,萬  潤,152000,0.83
3702,大聯大,1416000,0.79
8069,元太,705000,0.75
2313,華通,544000,0.73
1303,南亞,1840000,0.72
2404,漢唐,126000,0.71
3131,弘  塑,42000,0.55
6278,台表科,476000,0.51
4749,新應材,90000,0.47
3293,鈊  象,133000,0.44
5434,崇越,200000,0.44
2881,富邦金,817000,0.36
1717,長興,907000,0.34
3374,精  材,271000,0.31
6121,新  普,178000,0.31
6715,嘉  基,140000,0.29
2385,群光,338000,0.2
