股票代號,股票名稱,股數,權重
2330,台積電,1034000,8.75
2454,聯發科,442000,7.99
3653,健策,221000,5.23
2059,川湖,123000,5.19
3443,創意,173000,5.04
3037,欣興,1209000,4.9
3017,奇鋐,377000,4.58
6223,旺矽,238000,4.41
2383,台光電,227000,3.92
2308,台達電,598000,3.91
2360,致茂,470000,3.69
5274,信  驊,47400,3.21
6669,緯穎,438197,3.17
1303,南亞,3627000,2.95
6187,萬  潤,596000,2.44
6488,環球晶,622000,2.02
3665,貿聯-KY,241000,1.93
3044,健鼎,1034000,1.9
2881,富邦金,3104000,1.59
3036,文曄,2208000,1.56
2345,智邦,227000,1.47
6505,台塑化,4903000,1.46
3529,力旺,132000,1.46
2368,金像電,378000,1.43
3026,禾伸堂,404000,1.12
3711,日月光投控,464000,1.11
2303,聯電,2096000,1.1
2449,京元電子,999000,1.06
2603,長榮,1169000,0.97
2313,華通,1107336,0.84
3008,大立光,39000,0.83
2317,鴻海,960000,0.82
7750,新  代,122000,0.82
3081,聯  亞,82000,0.76
3374,精  材,340000,0.52
3167,大  量,115000,0.37
5434,崇越,200000,0.37
3293,鈊  象,133000,0.35
3090,日電貿,592000,0.33
6442,光  聖,58000,0.3
2637,慧洋-KY,834000,0.29
6271,同欣電,340000,0.27
6121,新  普,178000,0.23
7769,鴻  勁,7000,0.14
9939,宏全,180000,0.08
1215,卜蜂,200000,0.07
2885,元大金,241040,0.06
