股票代號,股票名稱,股數,權重
2330,台積電,1025000,8.43
2454,聯發科,470000,6.02
2059,川湖,123000,5.93
3037,欣興,1479000,5.84
2383,台光電,241000,5.0
3653,健策,247000,4.79
6223,旺矽,238000,4.66
3443,創意,190000,3.7
2360,致茂,470000,3.48
3017,奇鋐,336000,3.47
6488,環球晶,938000,3.23
6669,緯穎,140000,3.07
3008,大立光,154000,2.94
5274,信  驊,52400,2.86
2308,台達電,446000,2.7
6187,萬  潤,596000,2.61
3665,貿聯-KY,283000,2.21
2408,南亞科,1119000,2.0
3044,健鼎,1034000,1.74
2345,智邦,227000,1.65
2885,元大金,6267040,1.35
2368,金像電,353000,1.25
6274,台  燿,208000,1.13
3036,文曄,1532000,1.09
8046,南電,260000,1.08
7750,新  代,122000,1.04
3529,力旺,122000,0.93
6442,光  聖,163000,0.88
2313,華通,1107336,0.83
2317,鴻海,960000,0.82
2449,京元電子,999000,0.81
7769,鴻  勁,34000,0.76
2881,富邦金,1699000,0.75
2382,廣達,664000,0.75
5347,世界先進,1351000,0.72
4979,華星光,293000,0.58
6515,穎崴,21000,0.46
3211,順  達,373000,0.46
6239,力成,446000,0.41
1303,南亞,615000,0.4
5434,崇越,200000,0.36
3090,日電貿,592000,0.35
3293,鈊  象,133000,0.35
3167,大  量,115000,0.3
3374,精  材,271000,0.28
6121,新  普,178000,0.24
9939,宏全,180000,0.08
2303,聯電,54000,0.02
