股票代號,股票名稱,股數,權重
2330,台積電,928000,8.77
2454,聯發科,440000,6.97
2383,台光電,320000,6.73
6223,旺矽,171000,4.5
6488,環球晶,853000,4.37
3017,奇鋐,398000,4.08
3037,欣興,1071000,3.77
2327,國巨,898000,3.47
2308,台達電,446000,3.42
2360,致茂,404000,3.38
6669,緯穎,140000,2.71
2059,川湖,78000,2.33
2345,智邦,227000,2.31
5274,信  驊,34000,2.12
3044,健鼎,1034000,2.01
2408,南亞科,1218000,1.97
5347,世界先進,2701000,1.92
2303,聯電,2962000,1.89
2368,金像電,382000,1.8
3711,日月光投控,608000,1.59
3665,貿聯-KY,207000,1.55
2344,華邦電,1857000,1.3
3036,文曄,1497000,1.26
2357,華碩,481000,1.26
8210,勤  誠,250000,1.24
1303,南亞,1687000,1.2
2376,技嘉,919000,1.19
2885,元大金,4012000,1.05
6147,頎邦,1234000,1.03
1590,亞德客-KY,193000,1.03
2382,廣達,664000,0.96
3231,緯創,1401000,0.85
6510,精  測,70000,0.82
3653,健策,63000,0.8
3090,日電貿,602000,0.79
6274,台  燿,122000,0.76
6285,啟  碁,730000,0.72
2404,漢唐,126000,0.64
6187,萬  潤,152000,0.6
3131,弘  塑,42000,0.55
2481,強  茂,565000,0.49
2313,華通,544000,0.49
3443,創意,25000,0.44
6515,穎崴,12000,0.41
3293,鈊  象,133000,0.41
5434,崇越,200000,0.4
2881,富邦金,817000,0.38
7769,鴻  勁,13000,0.34
3374,精  材,271000,0.34
6121,新  普,178000,0.32
8046,南電,66000,0.27
6715,嘉  基,140000,0.25
2472,立隆電,108000,0.17
2385,群光,338000,0.14
8150,南茂,236000,0.1
6442,光  聖,16000,0.1
6139,亞  翔,12000,0.04
6239,力成,25000,0.03
