股票代號,股票名稱,股數,權重
2330,台積電,1034000,8.88
2454,聯發科,470000,7.68
2059,川湖,123000,5.29
6223,旺矽,238000,4.77
3653,健策,221000,4.54
3017,奇鋐,377000,4.53
2383,台光電,227000,4.34
3037,欣興,1209000,4.21
6669,緯穎,510197,4.2
3443,創意,190000,4.14
2360,致茂,470000,3.62
5274,信  驊,47400,3.02
6187,萬  潤,596000,2.65
2308,台達電,446000,2.57
6488,環球晶,622000,2.0
3044,健鼎,1034000,1.87
2881,富邦金,3104000,1.64
3665,貿聯-KY,241000,1.61
2885,元大金,6267040,1.56
1303,南亞,1861000,1.55
2345,智邦,227000,1.52
2368,金像電,378000,1.39
3529,力旺,122000,1.12
3026,禾伸堂,404000,1.07
2303,聯電,2096000,1.05
3036,文曄,1532000,1.04
3711,日月光投控,464000,1.02
6505,台塑化,3309000,0.99
6442,光  聖,163000,0.97
3008,大立光,40000,0.95
2449,京元電子,999000,0.94
2313,華通,1107336,0.87
7750,新  代,122000,0.87
6274,台  燿,175000,0.85
2317,鴻海,960000,0.85
3081,聯  亞,82000,0.82
5347,世界先進,1351000,0.76
3374,精  材,340000,0.56
4979,華星光,293000,0.55
6515,穎崴,21000,0.52
7769,鴻  勁,20000,0.45
5434,崇越,200000,0.38
3090,日電貿,592000,0.34
3167,大  量,115000,0.34
3293,鈊  象,133000,0.33
2637,慧洋-KY,834000,0.3
6271,同欣電,340000,0.27
6121,新  普,178000,0.24
9939,宏全,180000,0.08
1215,卜蜂,200000,0.08
