股票代號,股票名稱,股數,權重
2454,聯發科,440000,8.6
2383,台光電,332000,8.28
2330,台積電,770000,8.26
2308,台達電,459000,4.39
6488,環球晶,853000,4.21
2360,致茂,404000,4.15
2327,國巨,797000,3.83
3037,欣興,850000,3.66
6669,緯穎,140000,3.2
5274,信  驊,34000,2.87
2345,智邦,260000,2.82
3044,健鼎,1034000,2.64
2408,南亞科,1218000,2.49
2059,川湖,78000,2.38
3017,奇鋐,221000,2.36
2368,金像電,382000,2.3
6223,旺矽,69000,1.97
2357,華碩,481000,1.69
8210,勤  誠,250000,1.52
3036,文曄,1497000,1.48
2376,技嘉,919000,1.41
6147,頎邦,1234000,1.38
2885,元大金,4012000,1.21
1590,亞德客-KY,193000,1.19
1303,南亞,1840000,1.14
3653,健策,63000,1.11
2382,廣達,664000,1.11
2303,聯電,1689000,1.09
3665,貿聯-KY,107000,1.0
6274,台  燿,122000,1.0
3711,日月光投控,358000,0.98
3090,日電貿,602000,0.89
6285,啟  碁,730000,0.89
1519,華  城,235000,0.87
6187,萬  潤,152000,0.84
2404,漢唐,126000,0.71
3131,弘  塑,42000,0.66
2313,華通,544000,0.63
3443,創意,25000,0.54
6515,穎崴,12000,0.5
2881,富邦金,817000,0.5
3293,鈊  象,133000,0.47
5434,崇越,200000,0.42
7769,鴻  勁,13000,0.4
4749,新應材,90000,0.4
6121,新  普,178000,0.33
3374,精  材,271000,0.3
6715,嘉  基,140000,0.29
2385,群光,338000,0.17
6139,亞  翔,12000,0.04
6239,力成,25000,0.04
