股票代號,股票名稱,股數,權重
3017,奇鋐,65000,6.0771
2383,台光電,41000,6.0325
2308,台達電,80000,5.7172
6187,萬潤,148000,5.5498
2330,台積電,71000,5.289
6274,台燿,150000,4.8731
6223,旺矽,27000,4.4312
3665,貿聯 -KY,48000,4.2456
2360,致茂,60000,4.1669
3443,創意,29000,4.0865
2345,智邦,42000,3.2417
6683,雍智科技,52000,3.2265
8210,勤誠,80000,3.1478
8299,群聯,46000,3.0476
3653,健策,18000,2.9965
3037,欣興,108000,2.9965
2368,金像電,59000,2.7581
3491,昇達科,46000,2.5062
8358,金居,201000,2.447
6739,竹陞科技,47000,2.3947
3363,上詮,92729,2.3233
6805,富世達,30000,2.1036
7751,竑騰,22000,2.0088
8155,博智,140000,1.9351
2337,旺宏,340000,1.8238
6669,緯穎,10000,1.6143
2455,全新,127000,1.3582
6510,精測,9000,1.1214
2313,華通,65000,0.5235
