股票代號,股票名稱,股數,權重
2330,台積電,90000,8.2577
3017,奇鋐,86000,7.0013
3037,欣興,190000,6.6874
2383,台光電,34000,6.4948
6223,旺矽,27000,6.4268
2408,南亞科,240000,4.3409
6274,台燿,75000,4.047
3443,創意,24000,3.7182
3665,貿聯 -KY,50000,3.5911
3081,聯亞,52800,3.4845
8046,南電,63000,3.3521
2327,國巨,111000,3.3308
8155,博智,262000,3.3251
6139,亞翔,96000,3.2309
6488,環球晶,55000,3.0609
3167,大量,88000,2.9517
6683,雍智科技,52000,2.8744
2345,智邦,28000,2.4638
2455,全新,205000,2.4321
2454,聯發科,17000,2.3908
4764,雙鍵,171000,2.3438
3653,健策,18000,2.2201
8028,昇陽半導體,176000,2.1079
3363,上詮,92729,2.0817
8358,金居,114000,1.9826
6271,同欣電,213000,1.7941
6515,穎崴,5000,1.3641
5274,信驊,300,0.1568
