股票代號,股票名稱,股數,權重
3017,奇鋐,86000,6.2242
6274,台燿,150000,6.2066
3037,欣興,223000,6.1514
2383,台光電,41000,5.8356
2330,台積電,90000,5.7715
6187,萬潤,148000,4.7981
2308,台達電,80000,4.7662
6223,旺矽,27000,4.6338
6805,富世達,76000,3.8795
2360,致茂,60000,3.8733
8299,群聯,46000,3.1788
8155,博智,262000,3.0809
3665,貿聯 -KY,48000,3.0372
8358,金居,201000,2.9838
2345,智邦,42000,2.9502
3081,聯亞,37000,2.8515
3491,昇達科,46000,2.5247
2455,全新,205000,2.4777
6683,雍智科技,52000,2.44
3363,上詮,92729,2.2467
6739,竹陞科技,60000,2.184
8028,昇陽半導體,255000,2.132
3653,健策,18000,1.8735
6510,精測,18000,1.743
6669,緯穎,10000,1.5712
3443,創意,10000,1.4617
6781,AES-KY,42000,1.4452
2408,南亞科,161000,1.4216
2368,金像電,35000,1.3238
8996,高力,33000,1.098
5274,信驊,2000,1.0113
