股票代號,股票名稱,股數,權重
2330,台積電,90000,7.7409
2383,台光電,34000,7.7374
3037,欣興,190000,7.6263
3017,奇鋐,58000,6.5475
3443,創意,30000,6.2895
6223,旺矽,27000,5.6122
2454,聯發科,32000,4.6446
2408,南亞科,240000,4.5069
6274,台燿,75000,4.3005
8046,南電,91000,4.2233
3665,貿聯 -KY,50000,3.8257
3081,聯亞,37800,3.7795
6805,富世達,52000,3.5874
3653,健策,18000,3.4447
2455,全新,205000,3.0636
7769,鴻勁,12000,2.9029
6683,雍智科技,52000,2.4692
2345,智邦,28000,2.2979
3363,上詮,92729,2.0737
6515,穎崴,8000,1.8951
2308,台達電,28000,1.8915
6739,竹陞科技,50000,1.8367
8358,金居,114000,1.7139
8996,高力,35000,1.524
6187,萬潤,26000,1.2905
5274,信驊,300,0.183
