股票代號,股票名稱,股數,權重
2383,台光電,41000,6.7929
2330,台積電,90000,6.585
3017,奇鋐,86000,6.53
6274,台燿,130000,6.2354
3037,欣興,223000,6.1929
6187,萬潤,170000,5.694
2308,台達電,80000,5.6192
6223,旺矽,27000,5.347
6805,富世達,76000,4.3249
2360,致茂,60000,4.2729
3665,貿聯 -KY,48000,3.3715
8299,群聯,46000,3.2909
8155,博智,262000,2.9606
3081,聯亞,37000,2.6049
8996,高力,64000,2.3725
6683,雍智科技,52000,2.3504
2454,聯發科,17000,2.2582
3363,上詮,92729,2.1952
2455,全新,205000,2.1332
3653,健策,18000,2.1189
2345,智邦,28000,2.0714
8358,金居,114000,2.0018
2408,南亞科,161000,1.7801
5274,信驊,3000,1.717
6139,亞翔,65000,1.5472
2368,金像電,35000,1.5308
3491,昇達科,23000,1.2565
4764,雙鍵,118000,0.9881
