股票代號,股票名稱,股數,權重
3017,奇鋐,86000,7.3113
2330,台積電,90000,7.3029
3037,欣興,190000,6.845
2383,台光電,34000,6.1703
6223,旺矽,27000,5.5363
8996,高力,87000,4.5403
6805,富世達,76000,4.2989
2327,國巨,111000,4.2605
6274,台燿,75000,4.2423
3443,創意,24000,3.9151
8155,博智,262000,3.308
3665,貿聯 -KY,50000,3.2238
2308,台達電,47000,3.0858
6683,雍智科技,52000,3.0201
6187,萬潤,80000,2.6882
8299,群聯,32000,2.5696
3081,聯亞,37000,2.5165
2408,南亞科,161000,2.4529
2454,聯發科,17000,2.4298
2455,全新,205000,2.3951
2345,智邦,28000,2.3521
8358,金居,114000,2.303
3653,健策,18000,2.0787
6139,亞翔,65000,2.02
3363,上詮,92729,1.8046
5274,信驊,3000,1.6661
6515,穎崴,5000,1.3611
4764,雙鍵,118000,1.1959
3167,大量,36000,1.0206
