股票代號,股票名稱,股數,權重
3017,奇鋐,86000,6.7713
6274,台燿,130000,6.402
3037,欣興,223000,6.2911
2330,台積電,90000,6.2364
2383,台光電,41000,5.7535
2308,台達電,80000,5.6364
6187,萬潤,170000,5.5072
6223,旺矽,27000,4.7616
2360,致茂,60000,4.5673
6805,富世達,76000,4.3831
8299,群聯,46000,3.4481
8358,金居,201000,3.2995
2345,智邦,42000,3.0629
8155,博智,262000,2.9078
3081,聯亞,37000,2.7735
3491,昇達科,46000,2.6061
6683,雍智科技,52000,2.5381
3665,貿聯 -KY,40000,2.5044
2455,全新,205000,2.3943
3363,上詮,92729,2.2631
6739,竹陞科技,60000,2.2226
2454,聯發科,17000,2.188
8996,高力,64000,2.0826
3653,健策,18000,1.9507
2408,南亞科,161000,1.8477
5274,信驊,3000,1.592
2368,金像電,35000,1.3728
4764,雙鍵,118000,0.9805
