股票代號,股票名稱,股數,權重
2383,台光電,41000,7.0163
2330,台積電,90000,6.6282
6187,萬潤,170000,6.4158
3017,奇鋐,86000,6.3073
6274,台燿,110000,6.1683
3037,欣興,190000,5.6204
6223,旺矽,27000,5.2929
2308,台達電,65000,4.2706
8996,高力,87000,4.2272
6805,富世達,76000,4.0759
8155,博智,262000,3.2386
3665,貿聯 -KY,50000,3.2087
3081,聯亞,37000,2.7588
6683,雍智科技,52000,2.6219
2455,全新,205000,2.6061
8299,群聯,32000,2.474
8358,金居,114000,2.4386
2454,聯發科,17000,2.2806
2408,南亞科,161000,2.2607
3653,健策,18000,2.181
2345,智邦,28000,2.0835
3363,上詮,92729,2.0176
5274,信驊,3000,1.7382
6139,亞翔,65000,1.6347
2368,金像電,35000,1.4492
6515,穎崴,5000,1.4439
4764,雙鍵,118000,1.2206
2360,致茂,15000,1.0589
3167,大量,36000,0.9021
3443,創意,6000,0.8911
