股票代號,股票名稱,股數,權重
2383,台光電,41000,7.2761
2330,台積電,90000,6.8824
6187,萬潤,170000,6.5259
6274,台燿,110000,6.3675
3017,奇鋐,86000,6.3407
3037,欣興,190000,5.8176
6223,旺矽,27000,5.2852
2308,台達電,65000,4.2577
6805,富世達,76000,4.2141
8996,高力,87000,4.1216
8155,博智,262000,3.2527
3665,貿聯 -KY,50000,3.0314
3443,創意,19000,2.7525
3081,聯亞,37000,2.6772
2455,全新,205000,2.5576
6683,雍智科技,52000,2.5427
8299,群聯,32000,2.5153
2408,南亞科,161000,2.4771
8358,金居,114000,2.4
2454,聯發科,17000,2.3126
2345,智邦,28000,2.2137
3653,健策,18000,2.1058
3363,上詮,92729,2.0115
5274,信驊,3000,1.7617
6139,亞翔,65000,1.6041
6515,穎崴,5000,1.4411
4764,雙鍵,118000,1.1936
2360,致茂,15000,1.0557
3167,大量,36000,0.8829
