股票代號,股票名稱,股數,權重
2330,台積電,90000,9.4998
3017,奇鋐,86000,8.6865
2383,台光電,34000,7.023
3037,欣興,190000,6.5122
6223,旺矽,27000,6.204
3443,創意,34000,5.6314
2454,聯發科,32000,4.9555
3665,貿聯 -KY,50000,4.5716
2408,南亞科,240000,3.7683
8046,南電,91000,3.6461
6274,台燿,75000,3.6262
6139,亞翔,96000,2.9549
3653,健策,18000,2.7013
7769,鴻勁,10000,2.6903
2455,全新,205000,2.6054
2345,智邦,28000,2.5936
6683,雍智科技,52000,2.0984
3363,上詮,92729,1.9398
4764,雙鍵,171000,1.9359
8028,昇陽半導體,176000,1.9167
8358,金居,114000,1.4789
6739,竹陞科技,20000,0.7353
3081,聯亞,4800,0.3412
5274,信驊,300,0.1896
