股票代號,股票名稱,股數,權重
2330,台積電,90000,8.662
3017,奇鋐,52000,6.8916
3037,欣興,166000,6.571
2454,聯發科,32000,6.2217
3443,創意,20000,5.9105
2383,台光電,29000,5.509
2455,全新,205000,4.5507
6274,台燿,75000,4.1767
3653,健策,18000,4.0446
3665,貿聯 -KY,39000,3.4811
6683,雍智科技,52000,3.3802
6805,富世達,36000,3.374
3081,聯亞,29800,3.3249
6510,精測,22000,2.9754
8358,金居,134000,2.556
2408,南亞科,127000,2.5432
3491,昇達科,41000,2.4185
3363,上詮,92729,2.3787
6187,萬潤,47000,2.2526
6739,竹陞科技,50000,2.1345
8996,高力,35000,2.0442
2345,智邦,28000,1.9994
8046,南電,46000,1.8923
4958,臻鼎 -KY,100000,1.824
6515,穎崴,8000,1.7992
6223,旺矽,8000,1.706
4991,環宇 -KY,71000,1.3722
5274,信驊,300,0.2308
