股票代號,股票名稱,股數,權重
2330,台積電,90000,8.2316
3017,奇鋐,86000,7.1726
6223,旺矽,27000,6.7202
2383,台光電,34000,6.5317
3037,欣興,190000,6.4312
6274,台燿,75000,4.3576
3443,創意,24000,3.8414
2408,南亞科,240000,3.8054
3665,貿聯 -KY,50000,3.4954
3081,聯亞,46000,3.4313
2327,國巨,111000,3.3952
8155,博智,262000,3.3637
6683,雍智科技,52000,3.2649
6139,亞翔,96000,3.1775
2455,全新,205000,2.5281
2345,智邦,28000,2.5242
2454,聯發科,17000,2.4374
3653,健策,18000,2.1557
8358,金居,114000,2.1281
3167,大量,68000,2.1054
3363,上詮,92729,2.089
8028,昇陽半導體,176000,1.999
6488,環球晶,35000,1.9483
4764,雙鍵,171000,1.939
6271,同欣電,213000,1.8843
5274,信驊,3300,1.6724
3131,弘塑,12000,1.4439
6515,穎崴,5000,1.3822
8046,南電,21000,0.9997
