股票代號,股票名稱,股數,權重
3017,奇鋐,65000,6.3016
2383,台光電,41000,6.2252
2308,台達電,80000,5.9229
6187,萬潤,148000,5.5672
2330,台積電,71000,5.293
6274,台燿,150000,5.0013
6223,旺矽,27000,4.5658
3665,貿聯 -KY,48000,4.5632
2360,致茂,60000,4.2165
3443,創意,29000,4.0858
6683,雍智科技,52000,3.4409
3653,健策,18000,3.3516
3037,欣興,120000,3.2952
8299,群聯,46000,3.2562
2345,智邦,42000,3.1741
8210,勤誠,80000,3.064
2368,金像電,59000,2.7439
8358,金居,201000,2.5398
3491,昇達科,46000,2.4461
6739,竹陞科技,47000,2.3948
3363,上詮,92729,2.391
8028,昇陽半導體,255000,2.1452
6805,富世達,30000,2.1236
8155,博智,140000,1.994
6669,緯穎,10000,1.6568
2455,全新,127000,1.3724
6510,精測,9000,1.1172
2337,旺宏,170000,0.9708
