股票代號,股票名稱,股數,權重
2330,台積電,90000,8.3924
3017,奇鋐,86000,7.5683
2383,台光電,34000,6.7703
3037,欣興,190000,6.6957
6223,旺矽,27000,6.2943
2408,南亞科,240000,4.1543
3665,貿聯 -KY,50000,4.1088
3443,創意,24000,4.075
6274,台燿,75000,3.9485
8046,南電,76000,3.8535
2454,聯發科,24000,3.5901
6139,亞翔,96000,3.1481
6488,環球晶,55000,2.6498
2455,全新,205000,2.5847
2345,智邦,28000,2.4859
6683,雍智科技,52000,2.4649
3653,健策,18000,2.4478
3167,大量,88000,2.39
8028,昇陽半導體,176000,2.1062
3363,上詮,92729,2.0392
4764,雙鍵,171000,1.9301
8358,金居,114000,1.8271
6271,同欣電,213000,1.68
7769,鴻勁,5000,1.2443
3081,聯亞,4800,0.3105
5274,信驊,300,0.1808
