股票代號,股票名稱,股數,權重
3017,奇鋐,86000,9.2371
2330,台積電,90000,7.7761
3037,欣興,190000,6.7539
2383,台光電,34000,6.5895
3443,創意,38000,6.2194
6223,旺矽,27000,6.2143
2454,聯發科,32000,4.5827
3665,貿聯 -KY,50000,4.3292
6274,台燿,75000,4.1922
2408,南亞科,240000,4.0245
8046,南電,91000,3.6736
6805,富世達,49000,3.1506
3653,健策,18000,2.9263
2455,全新,205000,2.786
2345,智邦,28000,2.4653
7769,鴻勁,10000,2.3655
3231,緯創,327000,2.2638
6683,雍智科技,52000,2.2512
8028,昇陽半導體,218000,2.1862
3363,上詮,92729,2.0462
6739,竹陞科技,50000,2.0367
6515,穎崴,8000,1.9801
4764,雙鍵,171000,1.6399
8358,金居,114000,1.5993
3081,聯亞,4800,0.4165
5274,信驊,300,0.1836
