股票代號,股票名稱,股數,權重
3037,欣興,223000,6.6154
2330,台積電,90000,6.6052
3017,奇鋐,86000,6.4046
2383,台光電,41000,6.3728
6274,台燿,130000,6.307
6187,萬潤,170000,5.9362
2308,台達電,80000,5.4634
6223,旺矽,27000,5.369
2360,致茂,60000,4.1995
6805,富世達,76000,4.0747
3665,貿聯 -KY,50000,3.4996
8299,群聯,46000,3.2978
8155,博智,262000,3.0442
3081,聯亞,37000,2.6697
6683,雍智科技,52000,2.5469
8996,高力,64000,2.482
2454,聯發科,17000,2.3482
2455,全新,205000,2.3375
8358,金居,114000,2.1982
3653,健策,18000,2.1331
2345,智邦,28000,2.1025
3363,上詮,92729,2.0259
2408,南亞科,161000,1.9677
6139,亞翔,65000,1.7776
5274,信驊,3000,1.6511
2368,金像電,35000,1.4276
4764,雙鍵,118000,1.0137
3167,大量,36000,0.9333
