股票代號,股票名稱,股數,權重
2330,台積電,90000,8.7524
3017,奇鋐,52000,6.7461
3037,欣興,166000,6.5184
2383,台光電,29000,6.0256
2454,聯發科,32000,5.9232
3443,創意,20000,5.0422
6223,旺矽,20000,4.5764
6274,台燿,75000,4.3364
2455,全新,205000,4.3139
3653,健策,18000,3.854
3081,聯亞,29800,3.4155
6683,雍智科技,52000,3.389
3665,貿聯 -KY,39000,3.1792
6805,富世達,36000,3.0082
6510,精測,22000,2.9036
8046,南電,64000,2.8897
8358,金居,134000,2.7924
3363,上詮,92729,2.5917
2408,南亞科,127000,2.5557
6187,萬潤,47000,2.343
6739,竹陞科技,50000,2.1452
2345,智邦,28000,2.1052
6515,穎崴,8000,2.03
4958,臻鼎 -KY,100000,2.0165
8996,高力,35000,1.8592
3491,昇達科,25000,1.471
4991,環宇 -KY,71000,1.2417
5274,信驊,300,0.2237
