股票代號,股票名稱,股數,權重
3017,奇鋐,86000,7.9498
2330,台積電,90000,7.4846
6223,旺矽,27000,6.6086
2383,台光電,34000,6.4866
3037,欣興,190000,6.2754
3443,創意,24000,4.3156
6805,富世達,76000,4.2819
6274,台燿,75000,4.2762
8996,高力,87000,4.1532
2327,國巨,111000,3.9508
3665,貿聯 -KY,50000,3.4412
8155,博智,262000,3.3942
2308,台達電,47000,3.1237
6683,雍智科技,52000,3.1139
2345,智邦,28000,2.5978
2454,聯發科,17000,2.492
3081,聯亞,37000,2.4216
2455,全新,205000,2.4068
2408,南亞科,161000,2.2107
8358,金居,114000,2.1922
3653,健策,18000,2.1103
6139,亞翔,65000,2.0591
5274,信驊,3000,1.7965
3363,上詮,92729,1.6549
3131,弘塑,12000,1.5809
6515,穎崴,5000,1.5705
4764,雙鍵,118000,1.2082
3167,大量,36000,0.9692
6187,萬潤,27000,0.9155
