股票代號,股票名稱,股數,權重
2330,台積電,90000,8.0467
3017,奇鋐,86000,7.7206
2383,台光電,34000,6.5033
6223,旺矽,27000,6.2428
3037,欣興,190000,5.8482
6274,台燿,75000,4.3284
8996,高力,87000,4.2559
6805,富世達,76000,4.1494
3443,創意,24000,3.9398
2327,國巨,111000,3.6809
3665,貿聯 -KY,50000,3.6276
8155,博智,262000,3.3601
6683,雍智科技,52000,3.163
3081,聯亞,45000,3.1412
6139,亞翔,96000,3.1061
2345,智邦,28000,2.5188
2454,聯發科,17000,2.5104
2455,全新,205000,2.3925
2408,南亞科,161000,2.3775
8358,金居,114000,2.1847
3653,健策,18000,2.1073
3167,大量,68000,2.0781
8028,昇陽半導體,176000,1.996
3363,上詮,92729,1.9945
5274,信驊,3300,1.7431
6515,穎崴,5000,1.4703
3131,弘塑,12000,1.4005
4764,雙鍵,118000,1.2842
