股票代號,股票名稱,股數,權重
2330,台積電,1967000,9.586
5536,聖暉*,3729000,9.3072
2454,聯發科,861000,6.2855
6139,亞翔,3067000,5.2525
6223,旺矽,307000,3.7676
2345,智邦,798000,3.6528
4958,臻鼎-KY,3147000,3.5889
2360,致茂,823000,3.2314
2383,台光電,327000,3.2194
2059,川湖,183000,3.125
6488,環球晶,1137000,3.0734
3105,穩懋,4143000,3.0163
6669,緯穎,298000,3.0074
2303,聯電,8952000,2.826
3491,昇達科,967000,2.4994
6257,矽格,4647000,2.1821
3264,欣銓,4628000,2.1686
3008,大立光,241000,2.0256
3583,辛耘,1111000,1.8194
3017,奇鋐,407000,1.7867
2467,志聖,1446000,1.7688
2377,微星,5652000,1.6169
6531,愛普*,862000,1.546
2472,立隆電,2342000,1.4786
3711,日月光投控,1000000,1.3456
2327,國巨*,844000,1.2922
8016,矽創,2193000,1.2764
3702,大聯大,5473000,1.2256
7769,鴻勁,91000,1.202
2316,楠梓電,3388000,1.1831
6274,台燿,438000,1.1191
1785,光洋科,4349000,0.9782
6147,頎邦,2300000,0.8985
3036,文曄,2283000,0.8828
8996,高力,376000,0.8346
2368,金像電,388000,0.7693
6278,台表科,2179000,0.7631
2376,技嘉,1058000,0.7034
2351,順德,1706000,0.6445
6239,力成,700000,0.4371
5274,信驊,12900,0.3539
2885,元大金,2114420,0.2782
2451,創見,519000,0.2534
6187,萬潤,91000,0.193
6177,達麗,194350,0.0184
3443,創意,1000,0.0082
8046,南電,1000,0.0025
4441,振大環球,4000,0.0014
1519,華城,600,0.0008
8358,金居,1000,0.0008
3706,神達,1400,0.0002
2886,兆豐金,1000,0.0
2881,富邦金,250,0.0
