股票代號,股票名稱,股數,權重
2330,台積電,1692000,8.4295
5536,聖暉*,3502000,6.5029
6669,緯穎,513000,5.3992
2383,台光電,499000,5.3379
3105,穩懋,4118000,4.4406
3264,欣銓,8268000,4.4311
2345,智邦,781000,4.312
2454,聯發科,573000,4.2264
2360,致茂,785000,3.9362
6139,亞翔,2483000,3.861
2308,台達電,751000,3.6929
6257,矽格,6886000,3.1633
6223,旺矽,288000,3.1243
6147,頎邦,6969000,2.8933
4958,臻鼎-KY,2770000,2.5509
6488,環球晶,1223000,2.0916
1785,光洋科,5000000,1.9949
3491,昇達科,563000,1.967
6285,啟碁,3260000,1.7999
3017,奇鋐,322000,1.6771
2303,聯電,7947000,1.6539
2467,志聖,1303000,1.5568
3583,辛耘,882000,1.516
6805,富世達,325000,1.3457
3533,嘉澤,196000,1.2047
2059,川湖,111000,1.1586
3030,德律,1176000,1.0589
6510,精測,126000,1.0136
5289,宜鼎,285000,0.968
6274,台燿,297000,0.9255
8996,高力,389000,0.9018
2404,漢唐,384000,0.8256
2347,聯強,4026000,0.7285
3211,順達,831000,0.6882
3131,弘塑,95000,0.6392
2313,華通,1126000,0.6059
2472,立隆電,1315000,0.5714
2368,金像電,169000,0.5285
3711,日月光投控,380000,0.4425
3665,貿聯-KY,63136,0.3785
6691,洋基工程,166000,0.2402
4938,和碩,1317000,0.2394
5274,信驊,6000,0.2315
8046,南電,107000,0.2185
6177,達麗,1862350,0.1845
3376,新日興,371000,0.172
2885,元大金,1150420,0.1391
8464,億豐,148000,0.1043
1319,東陽,355000,0.0612
4441,振大環球,62000,0.0264
3443,創意,1000,0.0117
2548,華固,30600,0.0082
1519,華城,600,0.0011
8358,金居,1000,0.001
3706,神達,1400,0.0002
2886,兆豐金,1000,0.0
2881,富邦金,250,0.0
