股票代號,股票名稱,股數,權重
2330,台積電,1794000,8.3694
6669,緯穎,1391225,6.9078
2454,聯發科,736000,6.2902
6139,亞翔,3771000,5.3727
3105,穩懋,5709000,4.9676
2059,川湖,183000,4.9099
3008,大立光,254000,3.6385
3491,昇達科,1180000,3.4377
2383,台光電,315000,3.3019
2360,致茂,830000,3.2616
6223,旺矽,307000,3.0635
6531,愛普*,1660000,2.9274
4958,臻鼎-KY,3158000,2.8304
3017,奇鋐,374000,2.5846
2345,智邦,621000,2.5244
6488,環球晶,1100000,2.0889
2395,研華,1466000,2.0177
2301,光寶科,3258000,1.9424
2455,全新,1553000,1.5873
3583,辛耘,1145000,1.5759
3231,緯創,3704000,1.4196
2377,微星,4322000,1.3511
2303,聯電,5205000,1.3098
6214,精誠,3494000,1.2546
2376,技嘉,1773000,1.239
5483,中美晶,3481000,1.2365
5274,信驊,35900,1.214
3265,台星科,3418000,1.1678
2467,志聖,1000000,1.1672
2428,興勤,2318000,1.1666
5425,台半,6445000,1.159
3090,日電貿,3346000,1.1432
6274,台燿,428000,1.1309
2478,大毅,4418000,1.0733
3711,日月光投控,942000,1.0722
6239,力成,1910000,1.0223
8996,高力,382000,0.9613
6472,保瑞,1032000,0.831
2486,一詮,1607000,0.7963
5536,聖暉*,455000,0.7513
3529,力旺,93000,0.4293
6196,帆宣,305000,0.3046
2476,鉅祥,1285000,0.3009
6672,騰輝電子-KY,537000,0.3004
2885,元大金,2213556,0.299
6640,均華,115000,0.2782
3617,碩天,579000,0.2779
8070,長華*,2807000,0.2744
6446,藥華藥,42000,0.1065
6177,達麗,194350,0.0185
3443,創意,1000,0.0112
4441,振大環球,4000,0.0013
1519,華城,660,0.0009
8358,金居,1000,0.0009
2881,富邦金,250,0.0
2886,兆豐金,1000,0.0
