股票代號,股票名稱,股數,權重
2330,台積電,1794000,8.7426
2454,聯發科,736000,7.2458
3105,穩懋,5709000,5.5026
6139,亞翔,3721000,5.2499
6669,緯穎,1136225,4.8003
2059,川湖,180000,4.5274
2360,致茂,820000,3.8269
6531,愛普*,2041000,3.802
3491,昇達科,1180000,3.5244
6223,旺矽,307000,3.3149
3008,大立光,252000,3.1692
2383,台光電,311000,2.9914
4958,臻鼎-KY,3158000,2.9166
3017,奇鋐,372000,2.4963
2345,智邦,621000,2.2453
2395,研華,1454000,2.0171
6488,環球晶,1089000,1.9922
2301,光寶科,3230000,1.8311
2455,全新,1537000,1.7275
2303,聯電,5145000,1.5872
5274,信驊,35900,1.3982
3231,緯創,3660000,1.3413
6214,精誠,3460000,1.302
2376,技嘉,1749000,1.2647
5483,中美晶,3437000,1.2595
3265,台星科,3369000,1.1982
6274,台燿,421000,1.1871
3711,日月光投控,906000,1.1803
5425,台半,6403000,1.1739
2428,興勤,2285000,1.1606
8996,高力,382000,1.1297
6239,力成,1910000,1.0978
3583,辛耘,790000,1.0897
3090,日電貿,3302000,1.0673
2467,志聖,1000000,1.0336
2478,大毅,4360000,1.0281
2377,微星,3372000,1.0137
6472,保瑞,1032000,0.8527
5536,聖暉*,455000,0.7733
2486,一詮,1607000,0.7405
3529,力旺,93000,0.5171
6213,聯茂,380000,0.4047
6672,騰輝電子-KY,530000,0.3228
6196,帆宣,304000,0.3195
8070,長華*,3212000,0.3149
2476,鉅祥,1281000,0.3133
6640,均華,143000,0.3119
3617,碩天,627000,0.3067
2885,元大金,2213556,0.3062
6446,藥華藥,42000,0.0949
6177,達麗,194350,0.0181
3443,創意,1000,0.0149
4441,振大環球,4000,0.0013
1519,華城,660,0.0009
8358,金居,1000,0.0009
2886,兆豐金,1000,0.0001
2881,富邦金,250,0.0
