股票代號,股票名稱,股數,權重
2330,台積電,1794000,8.6642
2454,聯發科,736000,6.7656
3105,穩懋,5709000,5.4738
6139,亞翔,3721000,5.3384
6669,緯穎,1136225,4.9917
2059,川湖,180000,4.3996
6531,愛普*,2040000,3.9285
6223,旺矽,307000,3.4886
2360,致茂,820000,3.4777
3491,昇達科,1180000,3.448
2383,台光電,311000,3.2091
3008,大立光,252000,3.1832
4958,臻鼎-KY,3158000,3.1625
3017,奇鋐,372000,2.3967
2345,智邦,621000,2.3186
6488,環球晶,1089000,2.0706
2395,研華,1454000,2.0506
2301,光寶科,3230000,1.8155
2455,全新,1537000,1.6062
2303,聯電,5145000,1.4825
3231,緯創,3660000,1.3591
6214,精誠,3460000,1.341
5274,信驊,35900,1.3295
5483,中美晶,3437000,1.2798
2376,技嘉,1749000,1.2422
5425,台半,6403000,1.2317
6274,台燿,421000,1.2088
2428,興勤,2285000,1.1777
3711,日月光投控,906000,1.1122
3265,台星科,3369000,1.1075
3090,日電貿,3302000,1.0955
3583,辛耘,790000,1.0756
6239,力成,1910000,1.0639
2478,大毅,4360000,1.0616
2467,志聖,1000000,1.0531
2377,微星,3372000,1.0503
8996,高力,382000,1.0077
6472,保瑞,1032000,0.8628
5536,聖暉*,455000,0.7746
2486,一詮,1607000,0.7483
3529,力旺,93000,0.5095
6672,騰輝電子-KY,530000,0.3269
6196,帆宣,304000,0.3213
6640,均華,141000,0.319
2885,元大金,2213556,0.3117
2476,鉅祥,1281000,0.3054
3617,碩天,577000,0.2845
8070,長華*,2792000,0.279
6213,聯茂,170000,0.1897
6446,藥華藥,42000,0.1026
6177,達麗,194350,0.0184
3443,創意,1000,0.0125
4441,振大環球,4000,0.0013
8358,金居,1000,0.001
1519,華城,660,0.0009
2886,兆豐金,1000,0.0001
2881,富邦金,250,0.0
