股票代號,股票名稱,股數,權重
5536,聖暉*,3716000,10.017
2330,台積電,1967000,9.2743
2454,聯發科,857000,6.6738
6139,亞翔,3067000,5.2331
2345,智邦,794000,3.7667
6223,旺矽,307000,3.7433
4958,臻鼎-KY,3147000,3.3324
2383,台光電,326000,3.2883
3105,穩懋,4143000,3.2783
2360,致茂,823000,3.125
2059,川湖,183000,2.9209
6669,緯穎,297000,2.8781
2303,聯電,8921000,2.6719
6488,環球晶,1134000,2.6405
3491,昇達科,967000,2.2329
6257,矽格,4627000,2.1637
3264,欣銓,4628000,2.0703
3017,奇鋐,407000,1.9268
3583,辛耘,1105000,1.7252
2467,志聖,1439000,1.7045
2472,立隆電,2342000,1.6699
3008,大立光,199000,1.4958
2377,微星,5638000,1.4925
8016,矽創,2185000,1.4862
1785,光洋科,5455000,1.481
2327,國巨*,844000,1.4759
2316,楠梓電,3375000,1.3402
6274,台燿,436000,1.3269
3711,日月光投控,996000,1.2529
6531,愛普*,694000,1.2002
3702,大聯大,5340000,1.1247
7769,鴻勁,91000,1.0867
8996,高力,376000,0.9699
3036,文曄,2269000,0.9382
6147,頎邦,2300000,0.8888
2368,金像電,386000,0.8465
6278,台表科,2167000,0.8165
2376,技嘉,1056000,0.6672
6239,力成,700000,0.4375
2351,順德,900000,0.3713
6805,富世達,121000,0.3483
2885,元大金,2114420,0.2851
5274,信驊,9900,0.2757
2451,創見,519000,0.2567
6187,萬潤,91000,0.1712
3376,新日興,359000,0.1349
6177,達麗,194350,0.017
3443,創意,1000,0.0086
8046,南電,1000,0.0019
4441,振大環球,4000,0.0014
8358,金居,1000,0.001
1519,華城,600,0.0008
3706,神達,1400,0.0002
2886,兆豐金,1000,0.0
2881,富邦金,250,0.0
