股票代號,股票名稱,股數,權重
2330,台積電,1794000,8.3192
5536,聖暉*,3736000,7.6068
2454,聯發科,872000,6.7281
6669,緯穎,510000,5.9721
6139,亞翔,3775000,5.943
2059,川湖,185000,4.2912
6223,旺矽,307000,3.7235
2345,智邦,817000,3.4463
2383,台光電,327000,3.3704
2360,致茂,837000,3.3105
3105,穩懋,4276000,3.2117
4958,臻鼎-KY,3178000,2.9133
6531,愛普*,1440000,2.5896
3491,昇達科,988000,2.3774
3017,奇鋐,407000,2.1926
2303,聯電,9109000,2.183
3008,大立光,248000,2.1261
3264,欣銓,4780000,2.0722
6257,矽格,4821000,1.9491
6488,環球晶,1134000,1.8869
2377,微星,5678000,1.7147
2467,志聖,1505000,1.6128
3583,辛耘,1158000,1.5703
3702,大聯大,5678000,1.4382
8016,矽創,2270000,1.3755
6274,台燿,450000,1.2801
3711,日月光投控,1016000,1.2471
7769,鴻勁,93000,1.1379
2316,楠梓電,3471000,1.1057
3036,文曄,2404000,1.0726
1785,光洋科,4384000,1.0122
5274,信驊,29900,0.9635
8996,高力,382000,0.8001
2327,國巨*,696000,0.777
6278,台表科,2310000,0.7718
2351,順德,2316000,0.7603
2472,立隆電,1533000,0.7183
3529,力旺,93000,0.5137
6239,力成,710000,0.3991
6831,邁科,300000,0.3618
2376,技嘉,443000,0.3016
2451,創見,521000,0.2999
2885,元大金,2128420,0.2828
6187,萬潤,91000,0.1932
6446,藥華藥,42000,0.1088
3231,緯創,91000,0.0342
6177,達麗,194350,0.0183
3443,創意,1000,0.0088
2368,金像電,2000,0.0036
8046,南電,1000,0.0022
4441,振大環球,4000,0.0015
1519,華城,660,0.0008
8358,金居,1000,0.0006
3706,神達,1400,0.0002
2886,兆豐金,1000,0.0
2881,富邦金,250,0.0
