股票代號,股票名稱,股數,權重
2330,台積電,1937000,8.7063
5536,聖暉*,3754000,7.3407
2454,聯發科,862000,7.2616
6139,亞翔,2774000,4.031
3105,穩懋,4143000,3.9547
2360,致茂,823000,3.8822
2345,智邦,804000,3.8522
3491,昇達科,967000,3.6205
6223,旺矽,307000,3.3572
6669,緯穎,296000,3.0723
6147,頎邦,5916000,3.0154
4958,臻鼎-KY,3147000,2.9748
2383,台光電,330000,2.9543
6285,啟碁,4029000,2.2851
2303,聯電,9007000,2.1786
3017,奇鋐,407000,2.1537
6488,環球晶,1146000,2.0179
6257,矽格,4687000,1.998
3264,欣銓,4508000,1.9176
2472,立隆電,2790000,1.8564
2059,川湖,183000,1.8146
3583,辛耘,1121000,1.7557
2467,志聖,1461000,1.6654
2377,微星,5688000,1.5445
3008,大立光,201000,1.4846
1785,光洋科,5527000,1.4546
6274,台燿,440000,1.3823
7769,鴻勁,93000,1.2971
3036,文曄,2311000,1.2529
2327,國巨*,823000,1.2508
8016,矽創,2211000,1.2458
3702,大聯大,5420000,1.1854
3711,日月光投控,1008000,1.1546
6531,愛普*,554000,1.1295
2316,楠梓電,3374000,1.0412
2368,金像電,392000,1.0063
6278,台表科,2201000,0.8526
8996,高力,376000,0.7631
2451,創見,1044000,0.6927
2351,順德,1350000,0.5192
6805,富世達,121000,0.4676
2376,技嘉,532000,0.3934
5274,信驊,9000,0.2999
3376,新日興,359000,0.1507
2885,元大金,1114420,0.1315
6177,達麗,194350,0.0159
3443,創意,1000,0.0085
8046,南電,1000,0.0016
4441,振大環球,4000,0.0015
8358,金居,1000,0.0011
1519,華城,600,0.001
3665,貿聯-KY,136,0.0005
3706,神達,1400,0.0002
2886,兆豐金,1000,0.0
2881,富邦金,250,0.0
