股票代號,股票名稱,股數,權重
2330,台積電,1794000,8.6925
2454,聯發科,736000,6.8278
3105,穩懋,5709000,5.6223
6139,亞翔,3721000,5.3721
6669,緯穎,1136225,4.7892
2059,川湖,180000,4.4299
6531,愛普*,2041000,3.8914
2360,致茂,820000,3.6985
3491,昇達科,1180000,3.6373
6223,旺矽,307000,3.5071
3008,大立光,252000,3.1915
2383,台光電,311000,2.9954
4958,臻鼎-KY,3158000,2.9421
3017,奇鋐,372000,2.5131
2345,智邦,621000,2.2689
6488,環球晶,1089000,2.0248
2395,研華,1454000,1.976
2301,光寶科,3230000,1.794
2455,全新,1537000,1.6832
2303,聯電,5145000,1.5808
5274,信驊,35900,1.3639
3231,緯創,3660000,1.3444
6214,精誠,3460000,1.3255
5483,中美晶,3437000,1.2693
2376,技嘉,1749000,1.2263
3265,台星科,3369000,1.1944
2428,興勤,2285000,1.1701
5425,台半,6403000,1.1678
3711,日月光投控,906000,1.1385
6274,台燿,421000,1.136
3583,辛耘,790000,1.0923
8996,高力,382000,1.0759
3090,日電貿,3302000,1.0731
6239,力成,1910000,1.0684
2467,志聖,1000000,1.0399
2478,大毅,4360000,1.0348
2377,微星,3372000,1.0294
6472,保瑞,1032000,0.9035
5536,聖暉*,455000,0.7958
2486,一詮,1607000,0.7517
3529,力旺,93000,0.5211
6213,聯茂,380000,0.3779
6640,均華,143000,0.3323
6196,帆宣,304000,0.3233
8070,長華*,3212000,0.3207
6672,騰輝電子-KY,530000,0.3152
2476,鉅祥,1281000,0.3128
2885,元大金,2213556,0.3051
3617,碩天,627000,0.3038
6446,藥華藥,42000,0.0976
6177,達麗,194350,0.0185
3443,創意,1000,0.014
4441,振大環球,4000,0.0013
1519,華城,660,0.0009
8358,金居,1000,0.0009
2886,兆豐金,1000,0.0001
2881,富邦金,250,0.0
