股票代號,股票名稱,股數,權重
2330,台積電,1794000,8.4905
6669,緯穎,510000,6.8255
2454,聯發科,872000,6.6185
6139,亞翔,3820000,5.8813
2059,川湖,185000,5.2097
3105,穩懋,4809000,4.2072
3008,大立光,256000,3.4764
2383,台光電,319000,3.4454
3491,昇達科,1180000,3.3021
2360,致茂,842000,3.2905
6223,旺矽,307000,3.0687
2345,智邦,727000,2.9838
4958,臻鼎-KY,3178000,2.9769
6531,愛普*,1650000,2.9713
3017,奇鋐,378000,2.4793
6488,環球晶,1114000,2.0957
2395,研華,1478000,1.9591
2301,光寶科,3284000,1.9411
3583,辛耘,1158000,1.7283
2455,全新,1569000,1.3341
5483,中美晶,3524000,1.2595
6214,精誠,3494000,1.2522
2377,微星,4375000,1.2457
6274,台燿,433000,1.2287
2303,聯電,5270000,1.2263
2376,技嘉,1796000,1.2168
3231,緯創,3424000,1.2069
3265,台星科,3464000,1.2006
2428,興勤,2350000,1.1675
2467,志聖,1000000,1.1488
3711,日月光投控,956000,1.1358
3090,日電貿,3388000,1.121
2478,大毅,4475000,1.0985
5425,台半,5824000,1.0888
5274,信驊,35900,1.079
6239,力成,1910000,1.0389
8996,高力,382000,0.9827
6472,保瑞,1032000,0.8907
2486,一詮,1607000,0.8173
5536,聖暉*,459000,0.7697
3529,力旺,93000,0.4839
2476,鉅祥,1301000,0.3231
6196,帆宣,309000,0.3018
6672,騰輝電子-KY,544000,0.3007
3617,碩天,599000,0.2923
8070,長華*,2862000,0.2849
2885,元大金,2213556,0.2747
6446,藥華藥,42000,0.1286
6177,達麗,194350,0.0182
3443,創意,1000,0.0116
8046,南電,1000,0.0025
4441,振大環球,4000,0.0014
1519,華城,660,0.0009
8358,金居,1000,0.0009
3706,神達,1400,0.0002
2886,兆豐金,1000,0.0
2881,富邦金,250,0.0
