股票代號,股票名稱,股數,權重
2330,台積電,1937000,8.2827
5536,聖暉*,3872000,6.8063
2454,聯發科,890000,6.5144
3105,穩懋,4118000,4.1464
6139,亞翔,2763000,4.029
3264,欣銓,9348000,3.9263
2345,智邦,831000,3.8921
2360,致茂,851000,3.6631
6223,旺矽,318000,3.6391
3491,昇達科,980000,3.5865
2383,台光電,342000,3.2458
6669,緯穎,306000,3.2059
4958,臻鼎-KY,3254000,3.1839
6147,頎邦,6092000,2.4894
2059,川湖,246000,2.3743
6285,啟碁,4160000,2.3349
6257,矽格,4846000,2.04
3017,奇鋐,420000,2.0269
2303,聯電,9288000,2.0078
3583,辛耘,1160000,1.9247
2467,志聖,1512000,1.7288
6488,環球晶,1179000,1.6029
1785,光洋科,5717000,1.561
2472,立隆電,2870000,1.4149
7769,鴻勁,96000,1.4071
3008,大立光,208000,1.3962
3036,文曄,2391000,1.3103
8016,矽創,2284000,1.2646
6274,台燿,455000,1.2553
3702,大聯大,5605000,1.2541
3711,日月光投控,996000,1.0595
6278,台表科,2277000,1.0578
2368,金像電,406000,1.0239
2316,楠梓電,3486000,1.0146
2327,國巨*,850000,1.0138
2377,微星,4178000,0.9823
8996,高力,389000,0.863
2404,漢唐,384000,0.841
6510,精測,126000,0.8135
6531,愛普*,309000,0.5642
2351,順德,1393000,0.4926
6831,邁科,230000,0.3428
2376,技嘉,548000,0.3351
2451,創見,535000,0.321
5274,信驊,9000,0.3034
2347,聯強,1729000,0.2757
8046,南電,107000,0.1895
3376,新日興,371000,0.1477
6177,達麗,1712350,0.1436
2885,元大金,1150420,0.1202
3443,創意,1000,0.0097
6805,富世達,1000,0.0034
4441,振大環球,4000,0.0015
1519,華城,600,0.0009
8358,金居,1000,0.0009
3665,貿聯-KY,136,0.0005
2548,華固,2000,0.0004
3706,神達,1400,0.0002
2886,兆豐金,1000,0.0
2881,富邦金,250,0.0
