股票代號,股票名稱,股數,權重
2330,台積電,1937000,8.6661
2454,聯發科,862000,7.3323
5536,聖暉*,3754000,7.0427
6139,亞翔,2774000,3.9735
3105,穩懋,3983000,3.8859
3491,昇達科,967000,3.7628
2360,致茂,823000,3.7439
2345,智邦,804000,3.6651
6223,旺矽,307000,3.1827
6147,頎邦,5916000,3.125
4958,臻鼎-KY,3147000,3.0762
6669,緯穎,296000,3.0464
2383,台光電,330000,3.0148
2303,聯電,9007000,2.3958
6285,啟碁,4029000,2.3175
3017,奇鋐,407000,2.0657
6488,環球晶,1146000,2.025
2472,立隆電,2790000,1.9929
6257,矽格,4687000,1.8943
3264,欣銓,4508000,1.8177
3583,辛耘,1121000,1.7806
2059,川湖,183000,1.7458
2467,志聖,1461000,1.6148
2377,微星,5688000,1.5931
1785,光洋科,5527000,1.4961
3008,大立光,201000,1.4547
6274,台燿,440000,1.3151
2327,國巨*,823000,1.3088
3036,文曄,2311000,1.262
8016,矽創,2211000,1.2552
7769,鴻勁,93000,1.2543
3702,大聯大,5420000,1.2124
6531,愛普*,554000,1.1195
3711,日月光投控,1008000,1.1179
2316,楠梓電,3374000,1.0211
2368,金像電,392000,0.9395
6278,台表科,2201000,0.8874
2404,漢唐,375000,0.8106
8996,高力,376000,0.7421
2451,創見,1044000,0.7133
2351,順德,1350000,0.5075
6805,富世達,121000,0.4981
2376,技嘉,532000,0.3905
5274,信驊,9000,0.3061
3376,新日興,359000,0.1427
2885,元大金,1114420,0.1248
6177,達麗,374350,0.0302
3443,創意,1000,0.0085
8046,南電,1000,0.0016
4441,振大環球,4000,0.0015
8358,金居,1000,0.0011
1519,華城,600,0.0009
3665,貿聯-KY,136,0.0005
3706,神達,1400,0.0002
2886,兆豐金,1000,0.0
2881,富邦金,250,0.0
