股票代號,股票名稱,股數,權重
2330,台積電,1794000,8.6067
2454,聯發科,872000,6.5173
6669,緯穎,510000,6.516
6139,亞翔,3828000,5.9231
2059,川湖,185000,5.2037
2383,台光電,320000,3.8687
3105,穩懋,4809000,3.6816
2360,致茂,844000,3.6484
6223,旺矽,307000,3.5037
2345,智邦,817000,3.4739
4958,臻鼎-KY,3178000,2.9722
3008,大立光,257000,2.863
3491,昇達科,1000000,2.5957
6531,愛普*,1440000,2.5655
3017,奇鋐,379000,2.2852
6488,環球晶,1117000,2.2405
3264,欣銓,4780000,2.0131
3583,辛耘,1158000,1.6678
6274,台燿,434000,1.3807
5483,中美晶,3533000,1.3309
2455,全新,1572000,1.3082
6214,精誠,3504000,1.274
2428,興勤,2356000,1.2706
2376,技嘉,1800000,1.2507
3231,緯創,3432000,1.2478
2377,微星,4386000,1.2403
2301,光寶科,2289000,1.2345
2303,聯電,5285000,1.233
2395,研華,901000,1.2248
3265,台星科,3472000,1.2238
3090,日電貿,3396000,1.1799
2478,大毅,4484000,1.1639
3711,日月光投控,959000,1.1429
5274,信驊,35900,1.1421
2467,志聖,1000000,1.1312
8996,高力,382000,0.8758
5536,聖暉*,459000,0.814
3529,力旺,93000,0.4151
6239,力成,710000,0.385
6213,聯茂,321000,0.3306
6672,騰輝電子-KY,546000,0.317
2476,鉅祥,1303000,0.3145
6196,帆宣,310000,0.3105
3617,碩天,603000,0.3093
8070,長華*,2871000,0.2911
5425,台半,1544000,0.2816
2885,元大金,2213556,0.2776
6472,保瑞,258000,0.2321
6446,藥華藥,42000,0.1166
6177,達麗,194350,0.0184
3443,創意,1000,0.0113
8046,南電,1000,0.0024
4441,振大環球,4000,0.0014
1519,華城,660,0.0009
8358,金居,1000,0.0008
3706,神達,1400,0.0002
2886,兆豐金,1000,0.0
2881,富邦金,250,0.0
