股票代號,股票名稱,股數,權重
2330,台積電,1794000,8.5139
6669,緯穎,1391225,6.8372
2454,聯發科,736000,6.3427
6139,亞翔,3771000,5.3314
3105,穩懋,5709000,5.0616
2059,川湖,183000,4.8874
3008,大立光,254000,3.6061
2360,致茂,830000,3.3209
2383,台光電,315000,3.3088
3491,昇達科,1180000,3.292
6223,旺矽,307000,3.0754
6531,愛普*,1660000,3.0061
4958,臻鼎-KY,3158000,2.9096
2345,智邦,621000,2.5771
3017,奇鋐,374000,2.4507
6488,環球晶,1100000,2.0247
2395,研華,1466000,1.962
2301,光寶科,3258000,1.9343
3583,辛耘,1158000,1.7061
2455,全新,1553000,1.6189
3231,緯創,3704000,1.3864
2303,聯電,5205000,1.2919
2377,微星,4322000,1.2916
5274,信驊,35900,1.2724
6214,精誠,3494000,1.2696
2376,技嘉,1773000,1.2339
5483,中美晶,3481000,1.2165
2467,志聖,1000000,1.1814
3265,台星科,3418000,1.1741
5425,台半,6445000,1.1671
6274,台燿,428000,1.143
2428,興勤,2318000,1.1253
3711,日月光投控,942000,1.1017
3090,日電貿,3346000,1.0796
6239,力成,1910000,1.0429
2478,大毅,4418000,1.0044
8996,高力,382000,0.8988
6472,保瑞,1032000,0.8432
2486,一詮,1607000,0.828
5536,聖暉*,455000,0.7381
3529,力旺,93000,0.4302
2476,鉅祥,1285000,0.3125
6196,帆宣,305000,0.3028
2885,元大金,2213556,0.301
6672,騰輝電子-KY,537000,0.2804
3617,碩天,579000,0.2776
8070,長華*,2807000,0.2742
6640,均華,103000,0.2423
6446,藥華藥,42000,0.1125
6177,達麗,194350,0.0188
3443,創意,1000,0.0115
4441,振大環球,4000,0.0013
1519,華城,660,0.0009
8358,金居,1000,0.0009
2886,兆豐金,1000,0.0001
2881,富邦金,250,0.0
