股票代號,股票名稱,股數,權重
2330,台積電,1468000,8.0463
5536,聖暉*,3355000,7.837
3105,穩懋,3946000,6.323
6669,緯穎,461000,4.9662
2383,台光電,457000,4.7623
2360,致茂,855000,4.7442
6139,亞翔,2278000,4.6306
3264,欣銓,8078000,4.0997
2345,智邦,719000,3.902
6223,旺矽,276000,3.8361
3017,奇鋐,538000,3.626
2308,台達電,690000,3.5485
6257,矽格,6338000,3.0793
6805,富世達,501000,2.5697
3491,昇達科,539000,2.4729
2454,聯發科,443000,2.2782
6147,頎邦,6546000,2.2413
4958,臻鼎-KY,2654000,2.2269
1785,光洋科,4611000,1.9158
2467,志聖,1179000,1.819
6285,啟碁,2497000,1.6998
8996,高力,373000,1.2115
2059,川湖,106000,1.0744
3030,德律,1135000,1.0506
2404,漢唐,368000,1.0209
6488,環球晶,683000,1.0186
2347,聯強,3693000,0.8396
3583,辛耘,370000,0.8092
3533,嘉澤,111000,0.7886
3211,順達,780000,0.779
3131,弘塑,89000,0.7732
5289,宜鼎,274000,0.7564
2313,華通,1033000,0.7004
2472,立隆電,1210000,0.5993
6274,台燿,223000,0.5734
2303,聯電,2445000,0.5089
2368,金像電,155000,0.5076
3711,日月光投控,349000,0.4359
3665,貿聯-KY,58136,0.3871
6691,洋基工程,159000,0.2861
4938,和碩,1236000,0.2766
3529,力旺,23000,0.2729
5274,信驊,6000,0.2342
8046,南電,103000,0.2219
6177,達麗,1784350,0.2166
3376,新日興,355000,0.196
2885,元大金,1102420,0.1527
8464,億豐,142000,0.142
1319,東陽,355000,0.0749
4441,振大環球,59000,0.0313
6510,精測,1000,0.0103
2548,華固,29600,0.0102
3443,創意,1000,0.0096
1519,華城,600,0.0014
8358,金居,1000,0.001
3706,神達,1400,0.0003
2886,兆豐金,1000,0.0001
2881,富邦金,250,0.0
