股票代號,股票名稱,股數,權重
2330,台積電,1794000,8.6989
2454,聯發科,736000,6.8052
6669,緯穎,1391225,6.3908
6139,亞翔,3745000,5.4551
3105,穩懋,5709000,4.9481
2059,川湖,181000,4.4486
2360,致茂,824000,3.6638
6223,旺矽,307000,3.4925
3491,昇達科,1180000,3.4515
2383,台光電,313000,3.2812
3008,大立光,253000,3.2283
4958,臻鼎-KY,3158000,3.1307
6531,愛普*,1660000,3.0339
3017,奇鋐,372000,2.3989
2345,智邦,621000,2.3833
6488,環球晶,1096000,2.0547
2395,研華,1460000,1.883
2301,光寶科,3244000,1.8531
2455,全新,1545000,1.562
3583,辛耘,990000,1.4381
2303,聯電,5174000,1.3915
5274,信驊,35900,1.3545
3231,緯創,3682000,1.348
2377,微星,4294000,1.2855
6214,精誠,3482000,1.2645
2376,技嘉,1761000,1.2341
5483,中美晶,3459000,1.2222
2467,志聖,1000000,1.1975
2428,興勤,2302000,1.1455
3711,日月光投控,936000,1.1355
5425,台半,6424000,1.1299
6274,台燿,424000,1.1195
3265,台星科,3393000,1.109
3090,日電貿,3324000,1.093
2478,大毅,4389000,1.0425
6239,力成,1910000,1.033
8996,高力,382000,0.9186
6472,保瑞,1032000,0.8357
2486,一詮,1607000,0.7744
5536,聖暉*,455000,0.7601
3529,力旺,93000,0.5157
6672,騰輝電子-KY,533000,0.3076
2885,元大金,2213556,0.3067
2476,鉅祥,1281000,0.3005
6196,帆宣,304000,0.3001
3617,碩天,577000,0.2775
6640,均華,116000,0.2766
8070,長華*,2792000,0.274
6446,藥華藥,42000,0.1158
6177,達麗,194350,0.0182
3443,創意,1000,0.0117
4441,振大環球,4000,0.0013
8358,金居,1000,0.001
1519,華城,660,0.0009
2881,富邦金,250,0.0
2886,兆豐金,1000,0.0
