股票代號,股票名稱,股數,權重
2330,台積電,1937000,8.145
2454,聯發科,890000,6.8773
5536,聖暉*,3872000,6.6889
6139,亞翔,2813000,4.1323
3105,穩懋,4118000,4.0704
2345,智邦,831000,3.8422
3264,欣銓,9348000,3.8117
2360,致茂,851000,3.8108
3491,昇達科,980000,3.7284
6223,旺矽,318000,3.5889
2383,台光電,342000,3.4271
4958,臻鼎-KY,3254000,3.1334
6669,緯穎,306000,3.1249
6147,頎邦,6092000,2.6282
6285,啟碁,4160000,2.2566
2059,川湖,246000,2.23
2303,聯電,9288000,2.1134
6257,矽格,4846000,2.0421
3017,奇鋐,420000,1.9687
3583,辛耘,1160000,1.9342
2467,志聖,1512000,1.8248
6488,環球晶,1179000,1.6911
1785,光洋科,5717000,1.5714
2472,立隆電,2870000,1.4602
3008,大立光,208000,1.4558
2377,微星,5817000,1.3447
7769,鴻勁,96000,1.3359
6274,台燿,455000,1.3252
3036,文曄,2391000,1.3122
3702,大聯大,5605000,1.26
8016,矽創,2284000,1.2098
3711,日月光投控,1041000,1.1692
2316,楠梓電,3486000,1.0692
2327,國巨*,850000,1.0691
2368,金像電,406000,1.0531
6278,台表科,2277000,0.9864
2404,漢唐,384000,0.8702
8996,高力,389000,0.8037
6510,精測,126000,0.7924
6531,愛普*,309000,0.5934
2351,順德,1393000,0.4982
2376,技嘉,548000,0.3356
6831,邁科,230000,0.3315
2451,創見,535000,0.3028
5274,信驊,9000,0.2903
3376,新日興,371000,0.1489
2885,元大金,1150420,0.1174
6177,達麗,1362350,0.1057
8046,南電,26000,0.0418
3443,創意,1000,0.0096
6805,富世達,1000,0.0031
4441,振大環球,4000,0.0014
1519,華城,600,0.0009
8358,金居,1000,0.0009
3665,貿聯-KY,136,0.0005
2548,華固,2000,0.0004
3706,神達,1400,0.0002
2886,兆豐金,1000,0.0
2881,富邦金,250,0.0
