股票代號,股票名稱,股數,權重
2330,台積電,1937000,8.2834
5536,聖暉*,3804000,6.8593
2454,聯發科,873000,6.8325
3264,欣銓,9176000,4.0573
6139,亞翔,2813000,4.0047
3491,昇達科,980000,3.915
3105,穩懋,4039000,3.8652
2360,致茂,835000,3.821
2345,智邦,816000,3.6007
6223,旺矽,312000,3.3767
6147,頎邦,5987000,3.3213
2383,台光電,335000,3.1146
4958,臻鼎-KY,3192000,2.9851
6669,緯穎,300000,2.9662
2303,聯電,9119000,2.3928
6285,啟碁,4083000,2.3651
6488,環球晶,1159000,2.1362
3017,奇鋐,412000,1.9938
6257,矽格,4756000,1.9647
2472,立隆電,2820000,1.8998
3583,辛耘,1138000,1.7916
2059,川湖,186000,1.7107
2467,志聖,1484000,1.668
1785,光洋科,5607000,1.6138
7769,鴻勁,94000,1.4099
6274,台燿,446000,1.3687
2377,微星,5736000,1.3645
3008,大立光,204000,1.3021
8016,矽創,2240000,1.2446
3036,文曄,2344000,1.2279
6531,愛普*,558000,1.2057
3702,大聯大,5498000,1.1731
3711,日月光投控,1022000,1.1339
2327,國巨*,833000,1.1163
2316,楠梓電,3422000,1.047
2368,金像電,398000,0.954
6278,台表科,2235000,0.8969
2404,漢唐,379000,0.7949
8996,高力,382000,0.7561
2351,順德,1369000,0.5158
2376,技嘉,538000,0.3614
2451,創見,525000,0.3222
5274,信驊,9000,0.3097
6831,邁科,226000,0.3045
3376,新日興,364000,0.1338
2885,元大金,1128420,0.1221
6177,達麗,396350,0.0305
3443,創意,1000,0.0084
6805,富世達,1000,0.0035
8046,南電,2000,0.003
4441,振大環球,4000,0.0014
8358,金居,1000,0.0011
1519,華城,600,0.0009
3665,貿聯-KY,136,0.0005
2548,華固,2000,0.0004
3706,神達,1400,0.0002
2886,兆豐金,1000,0.0
2881,富邦金,250,0.0
