股票代號,股票名稱,股數,權重
2330,台積電,1794000,8.7722
5536,聖暉*,3792000,7.3699
2454,聯發科,887000,7.1555
6139,亞翔,3775000,5.9582
6669,緯穎,480000,5.8677
2345,智邦,831000,4.0034
6223,旺矽,307000,3.6769
2383,台光電,333000,3.4214
2360,致茂,837000,3.3847
2059,川湖,185000,3.2959
4958,臻鼎-KY,3178000,2.7637
3105,穩懋,4226000,2.7116
2303,聯電,9256000,2.2534
6531,愛普*,1445000,2.1853
3491,昇達科,988000,2.1709
3017,奇鋐,407000,2.1412
6488,環球晶,1148000,2.0511
3008,大立光,251000,2.0507
6257,矽格,4905000,1.9784
3264,欣銓,4780000,1.8491
2377,微星,5731000,1.6908
3583,辛耘,1181000,1.6325
2467,志聖,1535000,1.5755
3702,大聯大,5766000,1.3799
8016,矽創,2305000,1.3125
3711,日月光投控,1032000,1.2988
7769,鴻勁,95000,1.2593
6274,台燿,458000,1.1528
2472,立隆電,2383000,1.1332
2316,楠梓電,3528000,1.0845
3036,文曄,2455000,1.0358
5274,信驊,30900,1.0184
1785,光洋科,4500000,0.9887
2327,國巨*,844000,0.9612
2351,順德,2366000,0.7639
8996,高力,382000,0.7408
2376,技嘉,1081000,0.7237
6278,台表科,2363000,0.7093
3529,力旺,93000,0.4585
6831,邁科,304000,0.3543
6239,力成,710000,0.3493
2451,創見,530000,0.3072
2885,元大金,2128420,0.2986
6187,萬潤,91000,0.1886
3231,緯創,300000,0.1151
6177,達麗,194350,0.0189
3443,創意,1000,0.0086
2368,金像電,2000,0.0035
8046,南電,1000,0.0019
4441,振大環球,4000,0.0014
1519,華城,600,0.0008
8358,金居,1000,0.0006
3706,神達,1400,0.0002
2886,兆豐金,1000,0.0001
2881,富邦金,250,0.0
