股票代號,股票名稱,股數,權重
2330,台積電,22000,8.7477
GOOGL US,Alphabet 公司,4000,6.7897
NVDA US,輝達,5300,5.9116
AVGO US,博通公司,2400,5.0327
MU US,美光科技公司,948,5.0156
CRWD US,Crowdstrike控股公司,3752,3.677
GEV US,奇異維諾瓦公司,650,3.5813
AMZN US,AMAZON. COM INC,2800,3.4956
LITE US,魯門特姆控股公司,780,3.4742
LRCX US,科林研發股份有限公司,2021,3.453
IFX GY,英飛凌科技股份有限公司,8000,3.1985
GS US,高盛集團,550,3.1582
AMD US,超微半導體公司,1000,2.8836
LLY US,禮來公司,450,2.8512
CAT US,Caterpillar Inc,550,2.6287
HWM US,Howmet航太公司,1700,2.6077
ETN US,伊頓公開有限公司,1000,2.218
COHR US,連貫公司,1300,2.1756
SNDK US,晟碟公司（德拉瓦州）,250,2.151
4062 JT,Ibiden Co Ltd,3500,2.0723
MSFT US,Microsoft Corp,1000,2.0388
ENR GY,Siemens Energy AG,2200,2.0208
6981 JT,村田製作所有限公司,7000,1.9578
6506 JT,安川電機公司,11000,1.9223
NET US,Cloudflare公司,1200,1.6819
SU FP,施奈德電機公司,950,1.5392
GLEN LN,嘉能可公司,40000,1.5374
8306 JT,三菱UFJ金融集團公司,12000,1.4741
SNOW US,Snowflake公司,850,1.2041
TSLA US,特斯拉公司,550,0.9395
JPM US,摩根大通銀行,500,0.9348
AAPL US,蘋果公司,339,0.5826
