股票代號,股票名稱,股數,權重
GOOGL US,Alphabet 公司,4500,8.2801
2330,台積電,22000,8.242
AVGO US,博通公司,3900,7.511
MU US,美光科技公司,1727,7.4501
NVDA US,輝達,6500,6.6562
LITE US,魯門特姆控股公司,1000,4.3121
AMZN US,AMAZON. COM INC,3000,3.6852
IFX GY,英飛凌科技股份有限公司,8000,3.5886
CRWD US,Crowdstrike控股公司,938,3.1426
LRCX US,科林研發股份有限公司,2021,3.0603
GEV US,奇異維諾瓦公司,650,3.0299
GS US,高盛集團,530,2.7486
COHR US,連貫公司,1300,2.4469
HWM US,Howmet航太公司,1700,2.1381
MSFT US,Microsoft Corp,1000,2.0804
WMT UN,沃爾瑪公司,3400,2.0177
ENR GY,Siemens Energy AG,2200,2.0174
ETN US,伊頓公開有限公司,1000,1.9769
AMD US,超微半導體公司,800,1.8629
4062 JT,Ibiden Co Ltd,3000,1.7569
SNDK US,晟碟公司（德拉瓦州）,220,1.7128
GLEN LN,嘉能可公司,40000,1.5837
CAT US,Caterpillar Inc,350,1.5802
NET US,Cloudflare公司,1200,1.4985
SU FP,施奈德電機公司,950,1.4832
8306 JT,三菱UFJ金融集團公司,12000,1.2059
6501 JT,日立製作所有限公司,7000,1.1582
6981 JT,村田製作所有限公司,3800,1.1501
LLY US,禮來公司,200,1.1298
BWXT US,BWX科技股份有限公司,1100,1.0213
TSLA US,特斯拉公司,450,0.8785
6506 JT,安川電機公司,4000,0.8568
